From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
23-07-2025 00:00,24-07-2025 00:00,26.23,55.15,13.71,7.46,8.02,1.17
24-07-2025 00:00,25-07-2025 00:00,26.3,54.07,12.83,6.45,8.69,1
25-07-2025 00:00,26-07-2025 00:00,26.59,67.23,13.7,6.76,9.13,1.05
26-07-2025 00:00,27-07-2025 00:00,27.36,62.85,12.33,7.55,10.08,1.19
27-07-2025 00:00,28-07-2025 00:00,25,54.29,13.25,7.54,10.4,1.19
28-07-2025 00:00,29-07-2025 00:00,24.87,53.58,12.92,6.77,10.55,1.06
29-07-2025 00:00,30-07-2025 00:00,25.1,61.53,12.1,8.29,11.02,1.31
30-07-2025 00:00,31-07-2025 00:00,23.4,62.08,11.48,6.91,11.23,1.08
31-07-2025 00:00,01-08-2025 00:00,28.36,69.42,12.46,7.15,10.86,1.12
01-08-2025 00:00,02-08-2025 00:00,28.88,85.43,13.31,7.77,10.44,1.23
02-08-2025 00:00,03-08-2025 00:00,28.93,76.36,12.96,7.91,9.95,1.25
03-08-2025 00:00,04-08-2025 00:00,31.99,66.6,17.3,9.3,9.37,1.48
04-08-2025 00:00,05-08-2025 00:00,28.19,51.1,25.38,15.55,9.66,2.54
05-08-2025 00:00,06-08-2025 00:00,30.19,62.91,12.23,6.38,10.03,0.99
06-08-2025 00:00,07-08-2025 00:00,25.2,51.6,13.46,7.38,9.63,1.16
07-08-2025 00:00,08-08-2025 00:00,29.7,63.29,12.73,7.81,9.69,1.23
08-08-2025 00:00,09-08-2025 00:00,28.55,62.36,12.76,6.86,8.82,1.07
09-08-2025 00:00,10-08-2025 00:00,31.3,69.63,12.9,8.66,8.78,1.38
10-08-2025 00:00,11-08-2025 00:00,28.33,53.67,11.59,6.53,8.66,1.02
11-08-2025 00:00,12-08-2025 00:00,25.15,42.78,11.5,7.11,8.19,1.11
12-08-2025 00:00,13-08-2025 00:00,28.52,67.55,12.59,7.86,8.94,1.24
13-08-2025 00:00,14-08-2025 00:00,23.93,55.79,13.03,8.36,7.47,1.33
14-08-2025 00:00,15-08-2025 00:00,30.46,66.12,13.88,8.26,8.59,1.31
15-08-2025 00:00,16-08-2025 00:00,25.47,68.55,13.98,6.85,9.41,1.07
16-08-2025 00:00,17-08-2025 00:00,28.91,58.87,13.51,6.66,8.51,1.04
17-08-2025 00:00,18-08-2025 00:00,26.23,50.75,13.77,7.65,7.48,1.2
18-08-2025 00:00,19-08-2025 00:00,24.65,50.63,13.82,6.54,8.38,1.02
19-08-2025 00:00,20-08-2025 00:00,26.88,65.78,13.41,6.21,9.79,0.96
20-08-2025 00:00,21-08-2025 00:00,28.01,76.33,12.72,7.26,10.29,1.14
21-08-2025 00:00,22-08-2025 00:00,28.62,64.36,12.67,7.46,10.16,1.17
22-08-2025 00:00,23-08-2025 00:00,25.54,53.56,13.27,7.46,8.06,1.17
23-08-2025 00:00,24-08-2025 00:00,25.34,53.55,13.01,8.1,7.14,1.28
24-08-2025 00:00,25-08-2025 00:00,29.26,65.72,12.17,6.41,9.41,1
25-08-2025 00:00,26-08-2025 00:00,27.33,61.03,12.31,6.25,9.29,0.97
26-08-2025 00:00,27-08-2025 00:00,28.2,70.84,12.69,7.67,9.89,1.21
27-08-2025 00:00,28-08-2025 00:00,27.16,57.87,11.45,2.43,9.45,0.32
28-08-2025 00:00,29-08-2025 00:00,28.61,58.23,11.53,7.27,9.74,1.14
29-08-2025 00:00,30-08-2025 00:00,29.16,56.8,11.55,7.6,10.13,1.2
30-08-2025 00:00,31-08-2025 00:00,29.16,66.22,12.48,7.89,10.6,1.25
31-08-2025 00:00,01-09-2025 00:00,27.87,51.24,11.77,7.36,7.89,1.16
