last_updated_epoch,country,location_name,region,latitude,longitude,timezone,last_updated
1693019159,India,Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-10-03 03:30:00
1693019160,India,Ujjain,Madhya Pradesh,23.18,75.77,Asia/Kolkata,2023-10-03 03:30:00
1693019161,India,Rewa,Madhya Pradesh,24.53,81.3,Asia/Kolkata,2023-10-03 03:30:00
1693019162,India,Dindori,Madhya Pradesh,22.95,81.08,Asia/Kolkata,2023-10-03 03:30:00
1693019163,India,Balaghat,Madhya Pradesh,21.78,80.25,Asia/Kolkata,2023-10-03 03:30:00
1693019164,India,Barwani,Madhya Pradesh,22.03,74.9,Asia/Kolkata,2023-10-03 03:30:00
1693019165,India,Satna,Madhya Pradesh,24.58,80.83,Asia/Kolkata,2023-10-03 03:30:00
1693019166,India,Chhatarpur,Madhya Pradesh,24.9,79.6,Asia/Kolkata,2023-10-03 03:30:00
1693019167,India,Indore,Madhya Pradesh,22.72,75.83,Asia/Kolkata,2023-10-03 03:30:00
1693019168,India,Ratlam,Madhya Pradesh,23.32,75.07,Asia/Kolkata,2023-10-03 03:30:00
1693019169,India,Harda,Madhya Pradesh,22.33,77.1,Asia/Kolkata,2023-10-03 03:30:00
1693019170,India,Sagar,Madhya Pradesh,23.83,78.72,Asia/Kolkata,2023-10-03 03:30:00
1693019171,India,Neemuch,Madhya Pradesh,24.48,74.87,Asia/Kolkata,2023-10-03 03:30:00
1693019172,India,Tikamgarh,Uttar Pradesh,24.73,78.83,Asia/Kolkata,2023-10-03 03:30:00
1693019173,India,Guna,Madhya Pradesh,24.65,77.32,Asia/Kolkata,2023-10-03 03:30:00
1693019174,India,Dewas,Madhya Pradesh,22.97,76.07,Asia/Kolkata,2023-10-03 03:30:00
1693019175,India,Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-10-03 03:30:00
1693019176,India,Khargone,Madhya Pradesh,21.82,75.6,Asia/Kolkata,2023-10-03 03:30:00
1693019177,India,Sheopur,Madhya Pradesh,25.67,76.7,Asia/Kolkata,2023-10-03 03:30:00
1693019178,India,Morena,Madhya Pradesh,26.5,78.0,Asia/Kolkata,2023-10-03 03:30:00
1693019179,India,Bhind,Madhya Pradesh,26.56,78.79,Asia/Kolkata,2023-10-03 03:30:00
1693019180,India,Jhabua,Madhya Pradesh,22.77,74.6,Asia/Kolkata,2023-10-03 03:30:00
1693019181,India,Seoni,Madhya Pradesh,22.08,79.53,Asia/Kolkata,2023-10-03 03:30:00
1693019182,India,Khandwa,Madhya Pradesh,21.83,76.33,Asia/Kolkata,2023-10-03 03:30:00
1693019183,India,Umaria,Madhya Pradesh,23.53,80.83,Asia/Kolkata,2023-10-03 03:30:00
1693019184,India,Gwalior,Madhya Pradesh,26.22,78.18,Asia/Kolkata,2023-10-03 03:30:00
1693019185,India,Damoh,Madhya Pradesh,23.83,79.45,Asia/Kolkata,2023-10-03 03:30:00
1693019186,India,Dhar,Madhya Pradesh,22.6,75.3,Asia/Kolkata,2023-10-03 03:30:00
1693019187,India,Katni,Orissa,20.3,85.72,Asia/Kolkata,2023-10-03 03:30:00
1693019188,India,Sidhi,Madhya Pradesh,24.42,81.88,Asia/Kolkata,2023-10-03 03:30:00
1693019189,India,Alirajpur,Madhya Pradesh,22.3,74.35,Asia/Kolkata,2023-10-03 03:30:00
1693019190,India,Bhopal,Madhya Pradesh,23.27,77.4,Asia/Kolkata,2023-10-03 03:30:00
1693019191,India,Rajgarh,Rajasthan,27.23,76.63,Asia/Kolkata,2023-10-03 03:30:00
1693019192,India,Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-10-03 03:30:00
1693019193,India,Shajapur,Madhya Pradesh,23.43,76.27,Asia/Kolkata,2023-10-03 03:30:00
1693019194,India,Shivpuri,Madhya Pradesh,25.43,77.65,Asia/Kolkata,2023-10-03 03:30:00
1693019195,India,Datia,Madhya Pradesh,25.67,78.47,Asia/Kolkata,2023-10-03 03:30:00
1693019196,India,Burhanpur,Madhya Pradesh,21.3,76.23,Asia/Kolkata,2023-10-03 03:30:00
1693019197,India,Anuppur,Madhya Pradesh,23.1,81.68,Asia/Kolkata,2023-10-03 03:30:00
1693019198,India,Shahdol,Madhya Pradesh,23.28,81.35,Asia/Kolkata,2023-10-03 03:30:00
1693019199,India,Vidisha,Madhya Pradesh,23.53,77.82,Asia/Kolkata,2023-10-03 03:30:00
1693019200,India,Una,Gujarat,20.82,71.03,Asia/Kolkata,2023-10-03 03:30:00
1693019201,India,Solan,Himachal Pradesh,30.92,77.12,Asia/Kolkata,2023-10-03 03:30:00
1693019202,India,Sirmaur,Madhya Pradesh,24.85,81.38,Asia/Kolkata,2023-10-03 03:30:00
1693019203,India,Chamba,Himachal Pradesh,32.57,76.13,Asia/Kolkata,2023-10-03 03:30:00
1693019204,India,Shimla,Himachal Pradesh,31.1,77.17,Asia/Kolkata,2023-10-03 03:30:00
1693019205,India,Bilaspur,Chhattisgarh,22.08,82.15,Asia/Kolkata,2023-10-03 03:30:00
1693019206,India,Kangra,Himachal Pradesh,32.1,76.27,Asia/Kolkata,2023-10-03 03:30:00
1693019207,India,Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-10-03 03:30:00
1693019208,India,Hamirpur,Uttar Pradesh,25.95,80.15,Asia/Kolkata,2023-10-03 03:30:00
1693019209,India,Talab Data,Jammu and Kashmir,32.65,74.93,Asia/Kolkata,2023-10-03 03:30:00
1693019210,India,Anantnag,Jammu and Kashmir,33.73,75.15,Asia/Kolkata,2023-10-03 03:30:00
1693019211,India,Baramula,Jammu and Kashmir,34.21,74.34,Asia/Kolkata,2023-10-03 03:30:00
1693019212,India,Kulgam,Jammu and Kashmir,33.65,75.02,Asia/Kolkata,2023-10-03 03:30:00
1693019213,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Asia/Kolkata,2023-10-03 03:30:00
1693019214,India,Jammu,Jammu and Kashmir,32.73,74.87,Asia/Kolkata,2023-10-03 03:30:00
1693019215,India,Leh,Jammu and Kashmir,34.17,77.58,Asia/Kolkata,2023-10-03 03:30:00
1693019216,India,Srinagar,Jammu and Kashmir,34.09,74.8,Asia/Kolkata,2023-10-03 03:30:00
1693019217,India,Doda,Jammu and Kashmir,33.13,75.57,Asia/Kolkata,2023-10-03 03:30:00
1693019218,India,Pulwama,Jammu and Kashmir,33.88,74.92,Asia/Kolkata,2023-10-03 03:30:00
1693019219,India,Ramban,Jammu and Kashmir,33.25,75.25,Asia/Kolkata,2023-10-03 03:30:00
1693019220,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Asia/Kolkata,2023-10-03 03:30:00
1693019221,India,Udhampur,Jammu and Kashmir,32.93,75.13,Asia/Kolkata,2023-10-03 03:30:00
1693019222,India,Badgam,Jammu and Kashmir,34.02,74.72,Asia/Kolkata,2023-10-03 03:30:00
1693019223,India,Punch,Uttar Pradesh,25.82,79.05,Asia/Kolkata,2023-10-03 03:30:00
1693019224,India,Kupwara,Jammu and Kashmir,34.03,74.26,Asia/Karachi,2023-10-03 03:00:00
1693019225,India,Samba,Jammu and Kashmir,32.57,75.12,Asia/Kolkata,2023-10-03 03:30:00
1693019226,India,Kathua,Jammu and Kashmir,32.37,75.52,Asia/Kolkata,2023-10-03 03:30:00
1693019227,India,Kargil,Jammu and Kashmir,34.57,76.1,Asia/Kolkata,2023-10-03 03:30:00
1693019228,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Asia/Kolkata,2023-10-03 03:30:00
1693019229,India,Daman,Daman and Diu,20.42,72.85,Asia/Kolkata,2023-10-03 03:30:00
1693019230,India,Diu,Daman and Diu,20.7,70.98,Asia/Kolkata,2023-10-03 03:30:00
1693019231,India,Bhavnagar,Gujarat,21.77,72.15,Asia/Kolkata,2023-10-03 03:30:00
1693019232,India,Udaipur,Orissa,20.62,83.72,Asia/Kolkata,2023-10-03 03:30:00
1693019233,India,Vadodara,Gujarat,22.3,73.2,Asia/Kolkata,2023-10-03 03:30:00
1693019234,India,Kantha,Uttar Pradesh,26.58,80.75,Asia/Kolkata,2023-10-03 03:30:00
1693019235,India,Surendranagar,Gujarat,22.7,71.68,Asia/Kolkata,2023-10-03 03:30:00
1693019236,India,Anand,Gujarat,22.57,72.93,Asia/Kolkata,2023-10-03 03:30:00
1693019237,India,Amreli,Gujarat,21.62,71.23,Asia/Kolkata,2023-10-03 03:30:00
1693019238,India,Dohad,Gujarat,22.83,74.27,Asia/Kolkata,2023-10-03 03:30:00
1693019239,India,Rajkot,Gujarat,22.3,70.78,Asia/Kolkata,2023-10-03 03:30:00
1693019240,India,Mahesana,Gujarat,23.6,72.4,Asia/Kolkata,2023-10-03 03:30:00
1693019241,India,Patan,Gujarat,23.83,72.12,Asia/Kolkata,2023-10-03 03:30:00
1693019242,India,Bharuch,Gujarat,21.7,72.97,Asia/Kolkata,2023-10-03 03:30:00
1693019243,India,Somnath,Gujarat,20.88,70.37,Asia/Kolkata,2023-10-03 03:30:00
1693019244,India,Junagadh,Gujarat,21.52,70.47,Asia/Kolkata,2023-10-03 03:30:00
1693019245,India,Dwarka,Gujarat,22.24,68.97,Asia/Kolkata,2023-10-03 03:30:00
1693019246,India,Navsari,Gujarat,20.85,72.92,Asia/Kolkata,2023-10-03 03:30:00
1693019247,India,Surat,Gujarat,20.97,72.9,Asia/Kolkata,2023-10-03 03:30:00
1693019248,India,Jamnagar,Gujarat,22.47,70.07,Asia/Kolkata,2023-10-03 03:30:00
1693019249,India,Porbandar,Gujarat,21.63,69.6,Asia/Kolkata,2023-10-03 03:30:00
1693019250,India,Valsad,Gujarat,20.63,72.93,Asia/Kolkata,2023-10-03 03:30:00
1693019251,India,Gandhinagar,Gujarat,23.22,72.68,Asia/Kolkata,2023-10-03 03:30:00
1693019252,India,Morbi,Gujarat,22.82,70.83,Asia/Kolkata,2023-10-03 03:30:00
1693019253,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,2023-10-03 03:30:00
1693019254,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,2023-10-03 03:30:00
1693019255,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,2023-10-03 03:30:00
1693019256,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-10-03 03:30:00
1693019257,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,2023-10-03 03:30:00
1693019258,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,2023-10-03 03:30:00
1693019259,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,2023-10-03 03:30:00
1693019260,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,2023-10-03 03:30:00
1693019261,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,2023-10-03 03:30:00
1693019262,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,2023-10-03 03:30:00
1693019263,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,2023-10-03 03:30:00
1693019264,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,2023-10-03 03:30:00
1693019265,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,2023-10-03 03:30:00
1693019266,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,2023-10-03 03:30:00
1693019267,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,2023-10-03 03:30:00
1693019268,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,2023-10-03 03:30:00
1693019269,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,2023-10-03 03:30:00
1693019270,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,2023-10-03 03:30:00
1693019271,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,2023-10-03 03:30:00
1693019272,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,2023-10-03 03:30:00
1693019273,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,2023-10-03 03:30:00
1693019274,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,2023-10-03 03:30:00
1693019275,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,2023-10-03 03:30:00
1693019276,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,2023-10-03 03:30:00
1693019277,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,2023-10-03 03:30:00
1693019278,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,2023-10-03 03:30:00
1693019279,India,Dhanbad,Jharkhand,23.8,86.45,Asia/Kolkata,2023-10-03 03:30:00
1693019280,India,Dumka,Jharkhand,24.27,87.25,Asia/Kolkata,2023-10-03 03:30:00
1693019281,India,Bokaro,Jharkhand,23.78,85.97,Asia/Kolkata,2023-10-03 03:30:00
1693019282,India,Deoghar,Jharkhand,24.48,86.7,Asia/Kolkata,2023-10-03 03:30:00
1693019283,India,Gumla,Chhattisgarh,23.05,84.55,Asia/Kolkata,2023-10-03 03:30:00
1693019284,India,Ramgarh,Jharkhand,23.63,85.52,Asia/Kolkata,2023-10-03 03:30:00
1693019285,India,Garhwa,Uttar Pradesh,24.73,83.22,Asia/Kolkata,2023-10-03 03:30:00
1693019286,India,Ranchi,Jharkhand,23.35,85.33,Asia/Kolkata,2023-10-03 03:30:00
1693019287,India,Arwal,Bihar,25.25,84.68,Asia/Kolkata,2023-10-03 03:30:00
1693019288,India,Bhagalpur,Bihar,25.25,87.0,Asia/Kolkata,2023-10-03 03:30:00
1693019289,India,Purnia,Bihar,25.78,87.47,Asia/Kolkata,2023-10-03 03:30:00
1693019290,India,Kishanganj,West Bengal,26.12,87.93,Asia/Kolkata,2023-10-03 03:30:00
1693019291,India,Gaya,Bihar,24.78,85.0,Asia/Kolkata,2023-10-03 03:30:00
1693019292,India,Banka,Bihar,24.88,86.92,Asia/Kolkata,2023-10-03 03:30:00
1693019293,India,Aurangabad,Maharashtra,19.88,75.33,Asia/Kolkata,2023-10-03 03:30:00
1693019294,India,Nawada,Bihar,24.88,85.53,Asia/Kolkata,2023-10-03 03:30:00
1693019295,India,Araria,Bihar,26.15,87.52,Asia/Kolkata,2023-10-03 03:30:00
1693019296,India,Muzaffarpur,Bihar,26.12,85.4,Asia/Kolkata,2023-10-03 03:30:00
1693019297,India,Saran,Bihar,24.48,86.3,Asia/Kolkata,2023-10-03 03:30:00
1693019298,India,Sheikhpura,Jammu and Kashmir,34.33,74.23,Asia/Kolkata,2023-10-03 03:30:00
1693019299,India,Saharsa,Bihar,25.88,86.6,Asia/Kolkata,2023-10-03 03:30:00
1693019300,India,Gopalganj,Bihar,26.47,84.43,Asia/Kolkata,2023-10-03 03:30:00
1693019301,India,Siwan,Bihar,26.22,84.37,Asia/Kolkata,2023-10-03 03:30:00
1693019302,India,Sheohar,Bihar,26.52,85.3,Asia/Kolkata,2023-10-03 03:30:00
1693019303,India,Buxar,Bihar,25.58,83.98,Asia/Kolkata,2023-10-03 03:30:00
1693019304,India,Madhubani,Bihar,26.37,86.08,Asia/Kolkata,2023-10-03 03:30:00
1693019305,India,Supaul,Bihar,26.12,86.6,Asia/Kolkata,2023-10-03 03:30:00
1693019306,India,Patna,Bihar,25.6,85.12,Asia/Kolkata,2023-10-03 03:30:00
1693019307,India,Bhojpur,Orissa,21.65,84.4,Asia/Kolkata,2023-10-03 03:30:00
1693019308,India,Darbhanga,Bihar,26.17,85.9,Asia/Kolkata,2023-10-03 03:30:00
1693019309,India,Samastipur,Bihar,25.85,85.78,Asia/Kolkata,2023-10-03 03:30:00
1693019310,India,Bhabua,Bihar,25.05,83.62,Asia/Kolkata,2023-10-03 03:30:00
1693019311,India,Khagaria,Bihar,25.5,86.48,Asia/Kolkata,2023-10-03 03:30:00
1693019312,India,Munger,Bihar,25.38,86.47,Asia/Kolkata,2023-10-03 03:30:00
1693019313,India,Sitamarhi,Bihar,26.6,85.48,Asia/Kolkata,2023-10-03 03:30:00
1693019314,India,Lakhisarai,Bihar,25.18,86.08,Asia/Kolkata,2023-10-03 03:30:00
1693019315,India,Jamui,Bihar,24.92,86.22,Asia/Kolkata,2023-10-03 03:30:00
1693019316,India,Begusarai,Bihar,25.42,86.13,Asia/Kolkata,2023-10-03 03:30:00
1693019317,India,Katihar,Bihar,25.53,87.58,Asia/Kolkata,2023-10-03 03:30:00
1693019318,India,Gurgaon,Haryana,28.47,77.03,Asia/Kolkata,2023-10-03 03:30:00
1693019319,India,Yamunanagar,Haryana,30.1,77.28,Asia/Kolkata,2023-10-03 03:30:00
1693019320,India,Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-10-03 03:30:00
1693019321,India,Jhajjar,Haryana,28.62,76.65,Asia/Kolkata,2023-10-03 03:30:00
1693019322,India,Bhiwani,Haryana,28.78,76.13,Asia/Kolkata,2023-10-03 03:30:00
1693019323,India,Kaithal,Haryana,29.8,76.38,Asia/Kolkata,2023-10-03 03:30:00
1693019324,India,Sonipat,Haryana,28.98,77.02,Asia/Kolkata,2023-10-03 03:30:00
1693019325,India,Karnal,Haryana,29.68,76.98,Asia/Kolkata,2023-10-03 03:30:00
1693019326,India,Jind,Haryana,29.32,76.32,Asia/Kolkata,2023-10-03 03:30:00
1693019327,India,Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-10-03 03:30:00
1693019328,India,Mahendragarh,Haryana,28.28,76.15,Asia/Kolkata,2023-10-03 03:30:00
1693019329,India,Fatehabad,Haryana,29.52,75.45,Asia/Kolkata,2023-10-03 03:30:00
1693019330,India,Faridabad,Haryana,28.43,77.32,Asia/Kolkata,2023-10-03 03:30:00
1693019331,India,Sirsa,Haryana,29.53,75.02,Asia/Kolkata,2023-10-03 03:30:00
1693019332,India,Hisar,Haryana,29.17,75.72,Asia/Kolkata,2023-10-03 03:30:00
1693019333,India,Rewari,Haryana,28.18,76.62,Asia/Kolkata,2023-10-03 03:30:00
1693019334,India,Rohtak,Haryana,28.9,76.57,Asia/Kolkata,2023-10-03 03:30:00
1693019335,India,Ambala,Haryana,30.38,76.78,Asia/Kolkata,2023-10-03 03:30:00
1693019336,India,Chandigarh,Chandigarh,30.74,76.79,Asia/Kolkata,2023-10-03 03:30:00
1693019337,India,Goa,Goa,15.4,73.8,Asia/Kolkata,2023-10-03 03:30:00
1693019338,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Asia/Kolkata,2023-10-03 03:30:00
1693019339,India,Siang,Chhattisgarh,22.6,83.05,Asia/Kolkata,2023-10-03 03:30:00
1693019340,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Asia/Kolkata,2023-10-03 03:30:00
1693019341,India,Tawang,Arunachal Pradesh,27.58,91.87,Asia/Kolkata,2023-10-03 03:30:00
1693019342,India,Goalpara,Assam,26.17,90.62,Asia/Kolkata,2023-10-03 03:30:00
1693019343,India,Nalbari,Assam,26.42,91.43,Asia/Kolkata,2023-10-03 03:30:00
1693019344,India,Dhubri,Assam,26.03,89.97,Asia/Kolkata,2023-10-03 03:30:00
1693019345,India,Karimganj,Assam,24.87,92.35,Asia/Dhaka,2023-10-03 04:00:00
1693019346,India,Tinsukia,Assam,27.5,95.37,Asia/Kolkata,2023-10-03 03:30:00
1693019347,India,Hailakandi,Assam,24.68,92.57,Asia/Kolkata,2023-10-03 03:30:00
1693019348,India,Dhemaji,Assam,27.48,94.58,Asia/Kolkata,2023-10-03 03:30:00
1693019349,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Asia/Kolkata,2023-10-03 03:30:00
1693019350,India,Bongaigaon,Assam,26.47,90.57,Asia/Kolkata,2023-10-03 03:30:00
1693019351,India,Baksa Duar,West Bengal,26.75,89.58,Asia/Kolkata,2023-10-03 03:30:00
1693019352,India,Nagaon,Maharashtra,17.47,73.62,Asia/Kolkata,2023-10-03 03:30:00
1693019353,India,Darrang,Assam,26.63,92.8,Asia/Kolkata,2023-10-03 03:30:00
1693019354,India,Dibrugarh,Assam,27.48,94.9,Asia/Kolkata,2023-10-03 03:30:00
1693019355,India,Barpeta,Assam,26.32,91.0,Asia/Kolkata,2023-10-03 03:30:00
1693019356,India,Udalguri,Assam,26.77,92.13,Asia/Kolkata,2023-10-03 03:30:00
1693019357,India,Golaghat,Assam,26.52,93.97,Asia/Kolkata,2023-10-03 03:30:00
1693019358,India,Kokrajhar,Assam,26.4,90.27,Asia/Kolkata,2023-10-03 03:30:00
1693019359,India,Jorhat,Assam,26.75,94.22,Asia/Kolkata,2023-10-03 03:30:00
1693019360,India,Yanam,Andhra Pradesh,16.73,82.22,Asia/Kolkata,2023-10-03 03:30:00
1693019361,India,Karaikal,Puducherry,10.92,79.83,Asia/Kolkata,2023-10-03 03:30:00
1693019362,India,Puducherry,Puducherry,11.93,79.83,Asia/Kolkata,2023-10-03 03:30:00
1693019363,India,Mahe,Kerala,11.7,75.53,Asia/Kolkata,2023-10-03 03:30:00
1693019364,India,Lunglei,Mizoram,22.88,92.73,Asia/Kolkata,2023-10-03 03:30:00
1693019365,India,Lawngtlai,Mizoram,22.53,92.9,Asia/Kolkata,2023-10-03 03:30:00
1693019366,India,Saiha,Mizoram,22.48,92.97,Asia/Kolkata,2023-10-03 03:30:00
1693019367,India,Serchhip,Mizoram,23.3,92.83,Asia/Kolkata,2023-10-03 03:30:00
1693019368,India,Aizawl,Mizoram,23.72,92.72,Asia/Kolkata,2023-10-03 03:30:00
1693019369,India,Mamit,Mizoram,23.93,92.48,Asia/Kolkata,2023-10-03 03:30:00
1693019370,India,Chandel,Goa,15.73,73.88,Asia/Kolkata,2023-10-03 03:30:00
1693019371,India,Tamenglong,Manipur,24.97,93.55,Asia/Kolkata,2023-10-03 03:30:00
1693019372,India,Ukhrul,Manipur,25.12,94.37,Asia/Kolkata,2023-10-03 03:30:00
1693019373,India,Bishnupur,West Bengal,22.38,88.27,Asia/Kolkata,2023-10-03 03:30:00
1693019374,India,Churachandpur,Manipur,24.33,93.67,Asia/Kolkata,2023-10-03 03:30:00
1693019375,India,Thoubal,Manipur,24.63,94.02,Asia/Kolkata,2023-10-03 03:30:00
1693019376,India,Imphal,Manipur,24.82,93.95,Asia/Kolkata,2023-10-03 03:30:00
1693019377,India,Kangpokpi,Manipur,25.13,93.97,Asia/Kolkata,2023-10-03 03:30:00
1693019378,India,Mon,Nagaland,26.75,95.1,Asia/Kolkata,2023-10-03 03:30:00
1693019379,India,Tuensang,Nagaland,26.28,94.83,Asia/Kolkata,2023-10-03 03:30:00
1693019380,India,Mokokchung,Nagaland,26.33,94.53,Asia/Kolkata,2023-10-03 03:30:00
1693019381,India,Phek,Manipur,25.67,94.5,Asia/Kolkata,2023-10-03 03:30:00
1693019382,India,Kohima,Nagaland,25.67,94.12,Asia/Kolkata,2023-10-03 03:30:00
1693019383,India,Wokha,Nagaland,26.1,94.27,Asia/Kolkata,2023-10-03 03:30:00
1693019384,India,Zunheboto,Nagaland,25.97,94.52,Asia/Kolkata,2023-10-03 03:30:00
1693019385,India,Dimapur,Assam,25.9,93.73,Asia/Kolkata,2023-10-03 03:30:00
1693019386,India,Khowai,Tripura,24.1,91.63,Asia/Dhaka,2023-10-03 04:00:00
1693019387,India,Dharmanagar,Tripura,24.37,92.17,Asia/Kolkata,2023-10-03 03:30:00
1693019388,India,Dhalai,Assam,24.6,92.83,Asia/Kolkata,2023-10-03 03:30:00
1693019389,India,Dharmanagar,Tripura,24.37,92.17,Asia/Kolkata,2023-10-03 03:30:00
1693019390,India,Nandi Hills,Karnataka,13.33,77.65,Asia/Kolkata,2023-10-03 03:30:00
1693019391,India,Bastar,Chhattisgarh,19.2,81.93,Asia/Kolkata,2023-10-03 03:30:00
1693019392,India,Mungeli,Chhattisgarh,22.07,81.68,Asia/Kolkata,2023-10-03 03:30:00
1693019393,India,Gariaband,Chhattisgarh,20.64,82.06,Asia/Kolkata,2023-10-03 03:30:00
1693019394,India,Sukma,Chhattisgarh,18.4,81.67,Asia/Kolkata,2023-10-03 03:30:00
1693019395,India,Kanker,Chhattisgarh,20.27,81.49,Asia/Kolkata,2023-10-03 03:30:00
1693019396,India,Surguja,Chhattisgarh,23.12,83.2,Asia/Kolkata,2023-10-03 03:30:00
1693019397,India,Balrampur,Uttar Pradesh,27.43,82.18,Asia/Kolkata,2023-10-03 03:30:00
1693019398,India,Kondagaon,Chhattisgarh,19.6,81.67,Asia/Kolkata,2023-10-03 03:30:00
1693019399,India,Narayanpur,Rajasthan,26.37,76.63,Asia/Kolkata,2023-10-03 03:30:00
1693019400,India,Durg,Chhattisgarh,21.18,81.28,Asia/Kolkata,2023-10-03 03:30:00
1693019401,India,Surajpur,Haryana,30.78,76.9,Asia/Kolkata,2023-10-03 03:30:00
1693019402,India,Bijapur,Karnataka,16.83,75.7,Asia/Kolkata,2023-10-03 03:30:00
1693019403,India,Raipur,Chhattisgarh,21.23,81.63,Asia/Kolkata,2023-10-03 03:30:00
1693019404,India,Baloda Bazar,Chhattisgarh,21.67,82.17,Asia/Kolkata,2023-10-03 03:30:00
1693019405,India,Balod,Chhattisgarh,20.73,81.2,Asia/Kolkata,2023-10-03 03:30:00
1693019406,India,Dhamtari,Chhattisgarh,20.71,81.55,Asia/Kolkata,2023-10-03 03:30:00
1693019407,India,Korba,Chhattisgarh,22.35,82.68,Asia/Kolkata,2023-10-03 03:30:00
1693019408,India,Raigarh,Chhattisgarh,21.9,83.4,Asia/Kolkata,2023-10-03 03:30:00
1693019409,India,Jashpur,Chhattisgarh,22.9,84.15,Asia/Kolkata,2023-10-03 03:30:00
1693019410,India,Mahasamund,Chhattisgarh,21.1,82.1,Asia/Kolkata,2023-10-03 03:30:00
1693019411,India,Janjgir,Chhattisgarh,22.02,82.57,Asia/Kolkata,2023-10-03 03:30:00
1693019412,India,Dehradun,Uttarakhand,30.32,78.03,Asia/Kolkata,2023-10-03 03:30:00
1693019413,India,Almora,Uttarakhand,29.62,79.67,Asia/Kolkata,2023-10-03 03:30:00
1693019414,India,Champawat,Uttarakhand,29.33,80.1,Asia/Kolkata,2023-10-03 03:30:00
1693019415,India,Uttarkashi,Uttarakhand,30.73,78.45,Asia/Kolkata,2023-10-03 03:30:00
1693019416,India,Garhwal,Uttarakhand,29.8,78.62,Asia/Kolkata,2023-10-03 03:30:00
1693019417,India,Hardwar,Uttarakhand,29.97,78.17,Asia/Kolkata,2023-10-03 03:30:00
1693019418,India,Rudraprayag,Uttarakhand,30.28,78.98,Asia/Kolkata,2023-10-03 03:30:00
1693019419,India,Tehri-Garhwal,Uttarakhand,30.38,78.48,Asia/Kolkata,2023-10-03 03:30:00
1693019420,India,Bageshwar,Uttarakhand,29.85,79.77,Asia/Kolkata,2023-10-03 03:30:00
1693019421,India,Pithoragarh,Uttarakhand,29.58,80.22,Asia/Kolkata,2023-10-03 03:30:00
1693019422,India,Chamoli,Uttarakhand,30.4,79.35,Asia/Kolkata,2023-10-03 03:30:00
1693019423,India,Nagar,Chhattisgarh,23.27,82.45,Asia/Kolkata,2023-10-03 03:30:00
1693019424,India,Kannur,Kerala,11.87,75.37,Asia/Kolkata,2023-10-03 03:30:00
1693019425,India,Pathanamthitta,Kerala,9.27,76.78,Asia/Kolkata,2023-10-03 03:30:00
1693019426,India,Alappuzha,Kerala,9.49,76.33,Asia/Kolkata,2023-10-03 03:30:00
1693019427,India,Ernakulam,Kerala,9.98,76.28,Asia/Kolkata,2023-10-03 03:30:00
1693019428,India,Kollam,Kerala,8.88,76.59,Asia/Kolkata,2023-10-03 03:30:00
1693019429,India,Kasaragod,Kerala,12.5,75.0,Asia/Kolkata,2023-10-03 03:30:00
1693019430,India,Idukki,Kerala,9.85,76.97,Asia/Kolkata,2023-10-03 03:30:00
