date,pm2_5,pm10,no2,so2,co,ozone,station
2025-12-06,91.95,118.43,59.56,7.81,1.19,50.42,DELHI_CHANDINI_CHOWK
2025-12-07,45.76,85.36,43.4,10.58,0.9,27.45,DELHI_CHANDINI_CHOWK
2025-12-08,50.34,115.45,57.53,12.9,1.52,8.68,DELHI_CHANDINI_CHOWK
2025-12-09,19.26,112.11,25.46,10.99,1.6,16.95,DELHI_CHANDINI_CHOWK
2025-12-10,52.35,142.98,23.81,14.78,0.93,47.28,DELHI_CHANDINI_CHOWK
2025-12-11,406.4,656.35,33.0,16.36,2.16,33.15,DELHI_CHANDINI_CHOWK
2025-12-12,258.11,518.44,67.88,4.95,2.23,40.99,DELHI_CHANDINI_CHOWK
2026-01-01,217.38,365.61,44.17,24.96,2.59,18.75,DELHI_CHANDINI_CHOWK
2026-01-02,102.83,199.54,31.23,20.53,2.25,22.68,DELHI_CHANDINI_CHOWK
2026-02-01,119.63,188.94,40.14,22.28,3.94,18.61,DELHI_CHANDINI_CHOWK
2026-02-02,151.03,284.52,40.17,12.47,2.3,13.82,DELHI_CHANDINI_CHOWK
2026-03-01,166.36,337.59,53.19,28.17,3.59,18.07,DELHI_CHANDINI_CHOWK
2026-03-02,155.67,326.45,42.19,17.07,1.53,42.78,DELHI_CHANDINI_CHOWK
2026-04-01,200.63,341.03,45.63,19.59,4.79,16.63,DELHI_CHANDINI_CHOWK
2026-04-02,198.34,381.81,24.91,16.29,2.23,41.16,DELHI_CHANDINI_CHOWK
2026-05-01,158.13,290.23,43.88,26.29,4.13,26.22,DELHI_CHANDINI_CHOWK
2026-05-02,114.0,245.29,23.1,17.76,1.32,46.15,DELHI_CHANDINI_CHOWK
2026-06-01,200.79,351.96,46.31,25.18,4.03,9.51,DELHI_CHANDINI_CHOWK
2026-06-02,102.35,223.86,24.2,25.86,1.61,44.58,DELHI_CHANDINI_CHOWK
2026-07-01,157.76,318.65,42.52,23.99,3.46,16.94,DELHI_CHANDINI_CHOWK
2026-07-02,109.81,233.89,23.34,20.85,1.89,49.11,DELHI_CHANDINI_CHOWK
2026-08-01,153.22,337.08,48.16,39.05,3.04,12.81,DELHI_CHANDINI_CHOWK
2026-08-02,68.19,179.41,20.2,26.6,2.18,46.81,DELHI_CHANDINI_CHOWK
2026-09-01,205.14,444.28,57.59,26.33,2.64,15.73,DELHI_CHANDINI_CHOWK
2026-09-02,135.3,279.53,32.31,27.73,3.81,42.83,DELHI_CHANDINI_CHOWK
2026-10-01,210.8,473.65,50.49,17.62,2.04,27.01,DELHI_CHANDINI_CHOWK
2026-10-02,148.5,434.24,45.01,22.74,4.5,46.15,DELHI_CHANDINI_CHOWK
2026-11-01,173.43,385.38,42.35,22.68,1.82,28.36,DELHI_CHANDINI_CHOWK
2026-11-02,174.8,417.65,43.48,21.74,2.38,39.0,DELHI_CHANDINI_CHOWK
2026-12-01,169.29,386.34,80.07,40.0,2.02,34.26,DELHI_CHANDINI_CHOWK
2026-12-02,65.42,181.62,23.57,21.3,1.33,54.05,DELHI_CHANDINI_CHOWK
2025-01-01,57.2,106.25,25.05,14.49,2.85,51.93,HYDERABAD
2025-01-02,32.55,109.62,17.86,9.42,0.72,52.34,HYDERABAD
2025-01-03,31.3,111.58,23.26,4.56,1.18,51.11,HYDERABAD
2025-01-04,30.3,93.48,25.81,5.18,0.75,52.03,HYDERABAD
2025-01-05,21.86,72.09,24.27,4.82,0.84,64.69,HYDERABAD
2025-01-06,18.42,63.5,26.96,5.36,0.27,46.86,HYDERABAD
2025-01-07,7.53,24.75,30.21,6.0,0.62,63.58,HYDERABAD
2025-01-08,15.58,60.38,27.6,5.49,0.58,53.83,HYDERABAD
2025-01-09,13.24,42.48,28.54,5.64,0.6,51.35,HYDERABAD
2025-01-10,14.25,42.19,26.01,5.18,0.57,52.2,HYDERABAD
2025-01-11,41.09,69.81,28.49,5.66,0.6,53.35,HYDERABAD
2025-01-12,55.82,113.92,34.59,6.89,0.72,51.66,HYDERABAD
2025-02-01,40.81,101.84,36.71,22.78,1.33,51.46,HYDERABAD
2025-02-02,24.08,86.32,15.63,7.73,0.71,52.34,HYDERABAD
2025-02-03,14.56,81.85,26.3,5.18,1.89,51.32,HYDERABAD
2025-02-04,11.69,57.49,29.68,5.98,0.6,52.84,HYDERABAD
2025-02-05,17.31,74.68,34.41,6.82,0.91,67.29,HYDERABAD
2025-02-06,12.96,48.92,26.19,5.17,1.22,48.09,HYDERABAD
2025-02-07,11.2,29.62,28.07,5.58,0.61,55.28,HYDERABAD
2025-02-08,16.6,57.5,28.12,5.56,0.59,53.61,HYDERABAD
2025-02-09,12.6,28.48,31.25,6.21,0.66,49.89,HYDERABAD
2025-02-10,12.65,27.67,28.9,5.73,0.63,51.65,HYDERABAD
2025-02-11,25.91,34.38,32.01,6.37,0.69,53.99,HYDERABAD
2025-02-12,72.38,139.62,27.04,5.38,0.59,55.6,HYDERABAD
2025-03-01,35.93,101.66,50.43,32.12,0.69,51.27,HYDERABAD
2025-03-02,18.83,85.44,15.15,7.0,0.88,52.06,HYDERABAD
2025-03-03,20.51,119.85,32.78,6.52,1.6,50.84,HYDERABAD
2025-03-04,16.49,60.02,30.82,6.19,0.79,51.14,HYDERABAD
2025-03-05,15.98,83.9,25.66,5.14,1.02,86.76,HYDERABAD
2025-03-06,19.36,73.88,26.07,5.16,0.63,47.81,HYDERABAD
2025-03-07,9.26,31.8,34.48,6.99,0.72,52.19,HYDERABAD
2025-03-08,34.47259036144578,87.93644578313253,26.7539156626506,6.318855421686747,0.7459036144578313,54.72457831325302,HYDERABAD
2025-03-09,21.11,66.26,23.95,4.8,0.51,52.01,HYDERABAD
2025-03-10,11.4,39.83,29.22,5.82,0.62,52.95,HYDERABAD
2025-03-11,31.27,41.75,27.81,5.58,0.61,57.61,HYDERABAD
2025-03-12,63.25,136.09,23.05,4.57,0.5,60.17,HYDERABAD
2025-04-01,32.85,99.97,37.4,23.36,0.92,51.38,HYDERABAD
2025-04-02,23.79,103.51,9.18,6.38,0.59,51.87,HYDERABAD
2025-04-03,25.86,126.33,35.8,7.17,1.51,50.88,HYDERABAD
2025-04-04,10.93,44.83,23.44,4.65,0.92,49.98,HYDERABAD
2025-04-05,23.06,81.29,22.97,4.58,1.04,95.55,HYDERABAD
2025-04-06,18.41,71.99,35.35,7.08,0.43,49.15,HYDERABAD
2025-04-07,8.0,34.27,26.52,5.31,0.56,53.07,HYDERABAD
2025-04-08,17.41,50.62,34.6,6.88,0.76,55.16,HYDERABAD
2025-04-09,19.58,69.69,28.94,5.73,0.59,53.03,HYDERABAD
2025-04-10,15.09,39.15,26.97,5.35,0.59,52.58,HYDERABAD
2025-04-11,38.41,55.05,25.74,5.14,0.56,56.5,HYDERABAD
2025-04-12,73.29,131.89,26.88,5.36,0.59,55.88,HYDERABAD
2025-05-01,51.62,120.3,18.78,9.87,2.59,52.21,HYDERABAD
2025-05-02,20.72,104.89,4.51,3.12,0.42,51.33,HYDERABAD
2025-05-03,37.91,151.89,34.96,6.97,2.62,50.1,HYDERABAD
2025-05-04,24.38,89.06,29.05,5.91,0.78,48.45,HYDERABAD
2025-05-05,22.16,88.29,34.34,6.89,0.85,99.22,HYDERABAD
2025-05-06,18.7,57.78,39.37,7.84,0.64,72.74,HYDERABAD
2025-05-07,8.43,33.24,29.24,5.82,0.61,53.06,HYDERABAD
2025-05-08,38.43,73.1,51.58,10.66,1.2,54.79,HYDERABAD
2025-05-09,11.66,47.85,28.17,5.56,0.6,53.21,HYDERABAD
2025-05-10,15.89,36.22,30.55,6.06,0.65,51.18,HYDERABAD
2025-05-11,43.34,68.37,26.72,5.33,0.58,57.13,HYDERABAD
2025-05-12,65.93,130.16,32.87,6.57,0.74,49.98,HYDERABAD
2025-06-01,57.16,123.05,15.7,7.76,1.36,52.2,HYDERABAD
2025-06-02,25.79,103.39,5.44,3.76,0.2,51.37,HYDERABAD
2025-06-03,33.71,118.94,27.25,5.41,1.09,50.92,HYDERABAD
2025-06-04,28.08,87.83,27.2,5.38,0.83,48.77,HYDERABAD
2025-06-05,12.43,61.39,22.56,4.49,0.98,109.0,HYDERABAD
2025-06-06,30.19,97.5,26.73,5.32,0.26,58.21,HYDERABAD
2025-06-07,12.92,53.26,25.11,4.98,0.55,53.98,HYDERABAD
2025-06-08,32.88,70.82,28.44,5.67,0.63,55.96,HYDERABAD
2025-06-09,14.18,46.14,33.19,6.62,0.72,53.23,HYDERABAD
2025-06-10,12.4,38.06,27.7,5.53,0.61,51.62,HYDERABAD
2025-06-11,36.46,78.92,25.21,5.05,0.54,56.55,HYDERABAD
2025-06-12,71.92,131.09,21.09,4.21,0.46,49.28,HYDERABAD
2025-07-01,57.84,123.57,20.22,11.35,1.4,52.44,HYDERABAD
2025-07-02,40.58,117.42,5.81,4.0,0.31,50.67,HYDERABAD
2025-07-03,30.06,97.26,28.12,5.54,2.6,50.71,HYDERABAD
2025-07-04,33.89,116.23,30.86,6.2,0.93,47.92,HYDERABAD
2025-07-05,12.57,74.06,31.45,6.31,0.83,97.67,HYDERABAD
2025-07-06,35.23,103.47,26.01,5.17,0.33,70.61,HYDERABAD
2025-07-07,15.21,55.68,28.18,5.63,0.62,52.85,HYDERABAD
2025-07-08,34.29,78.33,29.28,5.84,0.64,52.82,HYDERABAD
2025-07-09,20.9,60.49,25.85,5.19,0.57,53.69,HYDERABAD
2025-07-10,14.89,33.04,21.09,4.25,0.46,53.27,HYDERABAD
2025-07-11,39.7,91.31,24.85,4.94,0.52,55.19,HYDERABAD
2025-07-12,60.56,120.51,27.61,5.48,0.58,49.76,HYDERABAD
2025-08-01,59.86,124.68,37.1,22.03,0.68,52.78,HYDERABAD
2025-08-02,37.43,122.4,4.25,2.92,0.14,49.49,HYDERABAD
2025-08-03,50.48,141.96,23.7,4.7,1.04,50.94,HYDERABAD
2025-08-04,14.74,80.88,35.04,7.01,0.55,48.11,HYDERABAD
2025-08-05,15.77,72.31,30.08,5.98,0.94,87.25,HYDERABAD
2025-08-06,30.39,77.23,28.16,5.58,0.59,73.95,HYDERABAD
2025-08-07,14.82,41.74,34.67,6.85,0.71,51.72,HYDERABAD
2025-08-08,15.3,29.94,28.18,5.57,0.6,51.02,HYDERABAD
2025-08-09,17.2,101.8,27.75,5.52,0.61,54.45,HYDERABAD
2025-08-10,26.15,83.12,29.88,5.98,0.66,54.38,HYDERABAD
2025-08-11,38.88,90.91,28.51,5.68,0.62,53.52,HYDERABAD
2025-08-12,66.43,114.78,25.31,5.02,0.55,48.88,HYDERABAD
2025-09-01,57.63,136.39,17.3,12.05,1.7,50.75,HYDERABAD
2025-09-02,39.84,114.46,3.81,2.6,0.83,49.47,HYDERABAD
2025-09-03,48.08,123.78,27.54,5.53,1.33,50.78,HYDERABAD
2025-09-04,22.91,95.71,27.79,5.53,0.6,48.3,HYDERABAD
2025-09-05,18.35,82.64,28.73,5.74,1.01,95.94,HYDERABAD
2025-09-06,20.76,51.08,29.28,5.85,0.63,69.21,HYDERABAD
2025-09-07,16.61,53.74,25.22,5.0,0.54,52.21,HYDERABAD
2025-09-08,20.24,46.09,29.09,5.74,0.62,52.47,HYDERABAD
2025-09-09,20.55,69.61,27.26,5.4,0.59,55.78,HYDERABAD
2025-09-10,36.61,94.95,31.14,6.2,0.65,53.81,HYDERABAD
2025-09-11,59.63,119.33,25.85,5.09,0.56,51.07,HYDERABAD
2025-09-12,65.2,123.25,27.16,5.44,0.59,48.2,HYDERABAD
2025-10-01,62.06,137.82,19.79,10.55,1.25,51.71,HYDERABAD
2025-10-02,42.92,120.74,4.87,3.38,0.18,49.02,HYDERABAD
2025-10-03,26.69,92.18,26.7,5.31,1.55,50.43,HYDERABAD
2025-10-04,19.46,89.89,35.35,7.04,0.76,49.0,HYDERABAD
2025-10-05,16.98,81.99,29.19,5.85,0.76,98.36,HYDERABAD
2025-10-06,24.61,75.72,25.46,4.99,0.52,48.19,HYDERABAD
2025-10-07,21.22,61.58,23.72,4.65,0.5,53.38,HYDERABAD
2025-10-08,13.63,24.35,25.32,5.07,0.56,51.2,HYDERABAD
2025-10-09,18.46,56.35,30.13,5.99,0.66,53.68,HYDERABAD
2025-10-10,42.29,131.01,29.1,5.75,0.63,53.61,HYDERABAD
2025-10-11,62.72,75.56,40.4,8.36,0.91,56.81,HYDERABAD
2025-10-12,28.0,75.29,32.51,6.55,0.67,51.56,HYDERABAD
2025-11-01,47.19,115.86,13.08,5.99,0.74,51.04,HYDERABAD
2025-11-02,47.54,131.21,3.56,2.5,0.22,50.5,HYDERABAD
2025-11-03,40.73,110.62,31.64,6.29,0.69,50.31,HYDERABAD
2025-11-04,26.27,102.81,28.19,5.57,0.62,48.12,HYDERABAD
2025-11-05,21.08,80.46,35.05,7.08,0.47,83.99,HYDERABAD
2025-11-06,24.54,58.55,30.7,6.07,0.64,63.7,HYDERABAD
2025-11-07,23.33,74.07,28.55,5.67,0.62,54.29,HYDERABAD
2025-11-08,16.93,35.8,22.8,4.58,0.52,52.36,HYDERABAD
2025-11-09,15.54,34.4,28.27,5.64,0.62,49.8,HYDERABAD
2025-11-10,44.85,134.32,30.49,6.04,0.66,52.83,HYDERABAD
2025-11-11,56.46,70.46,26.92,5.37,0.58,55.26,HYDERABAD
2025-11-12,20.5,56.09,20.62,4.34,0.45,43.56,HYDERABAD
2025-12-01,51.41,107.41,9.53,3.54,0.77,51.42,HYDERABAD
2025-12-02,36.96,117.96,3.64,2.57,0.29,51.46,HYDERABAD
2025-12-03,37.73,121.98,30.1,5.98,0.69,49.92,HYDERABAD
2025-12-04,27.44,109.55,31.04,6.24,0.53,48.92,HYDERABAD
2025-12-05,21.22,52.67,27.43,5.43,0.91,125.96,HYDERABAD
2025-12-06,30.46,62.54,29.82,5.93,0.64,58.42,HYDERABAD
2025-12-07,17.4,59.89,25.46,5.12,0.54,54.43,HYDERABAD
2025-12-08,13.4,33.73,30.57,6.06,0.66,50.97,HYDERABAD
2025-12-09,19.48,34.53,24.16,4.83,0.53,49.97,HYDERABAD
2025-12-10,52.57,109.21,31.33,6.25,0.68,53.18,HYDERABAD
2025-12-11,58.29,72.82,27.7,5.49,0.59,54.98,HYDERABAD
2025-12-12,42.79,94.67,39.68,7.9,0.84,51.22,HYDERABAD
2026-01-01,34.47259036144578,87.93644578313253,26.7539156626506,6.318855421686747,0.7459036144578313,54.72457831325302,HYDERABAD
2026-01-02,80.83,145.59,23.53,5.4,0.59,38.86,HYDERABAD
2026-02-01,74.0,163.54,30.18,5.97,0.65,60.83,HYDERABAD
2026-02-02,73.33,153.38,25.83,5.96,0.65,39.32,HYDERABAD
2026-03-01,77.92,165.93,30.65,6.11,0.67,55.44,HYDERABAD
2026-03-02,78.77,162.64,24.85,5.77,0.61,38.4,HYDERABAD
2026-04-01,73.51,152.45,26.76,5.3,0.59,56.25,HYDERABAD
2026-04-02,74.03,151.18,24.51,5.69,0.62,39.44,HYDERABAD
2026-05-01,72.52,126.4,23.68,4.71,0.52,54.68,HYDERABAD
2026-05-02,67.92,111.0,26.22,6.05,0.65,39.5,HYDERABAD
2026-06-01,70.74,123.12,22.27,4.38,0.48,51.89,HYDERABAD
2026-06-02,69.71,145.0,25.6,5.92,0.64,40.16,HYDERABAD
2026-07-01,52.08,118.39,24.78,4.92,0.53,50.95,HYDERABAD
2026-07-02,61.16,133.26,27.85,6.59,0.68,40.56,HYDERABAD
2026-08-01,52.62,112.05,27.64,5.46,0.58,50.16,HYDERABAD
2026-08-02,49.93,96.71,21.6,4.96,0.54,40.66,HYDERABAD
2026-09-01,43.96,89.95,31.29,6.24,0.66,49.54,HYDERABAD
2026-09-02,45.86,97.85,24.92,5.85,0.62,40.43,HYDERABAD
2026-10-01,44.91,100.68,24.11,4.81,0.52,49.5,HYDERABAD
2026-10-02,51.15,103.05,37.63,9.45,1.05,40.5,HYDERABAD
2026-11-01,43.52,94.95,31.73,6.31,0.68,50.75,HYDERABAD
2026-11-02,55.79,111.63,23.94,5.58,0.6,40.24,HYDERABAD
2026-12-01,53.14,111.28,27.81,5.53,0.61,47.9,HYDERABAD
2026-12-02,63.07,120.15,26.84,6.25,0.63,40.06,HYDERABAD
2025-01-01,49.79,104.88,27.98,8.57,0.79,28.41,KOLKATA
2025-01-02,43.79,113.03,24.25,8.72,0.75,17.07,KOLKATA
2025-01-03,53.44,106.69,21.71,9.17,0.58,38.03,KOLKATA
2025-01-04,33.81,63.82,16.48,9.02,0.54,41.62,KOLKATA
2025-01-05,24.43,43.34,22.85,8.62,0.54,22.25,KOLKATA
2025-01-06,25.73,46.19,21.28,7.6,0.55,42.32,KOLKATA
2025-01-07,23.51,41.34,32.91,8.54,0.49,34.78,KOLKATA
2025-01-08,22.72,47.23,71.2,7.77,0.55,12.39,KOLKATA
2025-01-09,23.13,55.35,68.81,6.04,0.56,51.21,KOLKATA
2025-01-10,15.01,26.35,27.52,11.55,0.5,39.71,KOLKATA
2025-01-11,15.87,31.67,42.92,6.31,0.53,42.28,KOLKATA
2025-01-12,67.84,166.1,65.17,7.47,1.49,45.06,KOLKATA
2025-02-01,53.77,126.89,23.99,8.24,0.75,31.14,KOLKATA
2025-02-02,60.22,141.49,24.55,9.24,0.81,19.68,KOLKATA
2025-02-03,52.15,103.86,20.94,8.73,0.66,48.86,KOLKATA
2025-02-04,26.89,48.72,17.34,8.45,0.52,35.65,KOLKATA
2025-02-05,23.91,42.2,27.05,8.25,0.68,19.47,KOLKATA
2025-02-06,37.86,72.67,23.33,9.48,0.57,40.02,KOLKATA
2025-02-07,20.4,34.53,32.79,8.38,0.48,31.49,KOLKATA
2025-02-08,31.35,64.67,74.55,8.65,0.57,13.02,KOLKATA
2025-02-09,9.31,26.06,53.52,5.71,0.44,29.15,KOLKATA
2025-02-10,3.31,13.32,20.2,12.45,0.41,38.66,KOLKATA
2025-02-11,8.79,28.87,28.45,5.78,0.5,19.67,KOLKATA
2025-02-12,84.21,177.42,53.33,8.96,1.44,57.4,KOLKATA
2025-03-01,61.71,163.68,30.67,9.06,0.89,34.6,KOLKATA
2025-03-02,69.68,145.72,25.82,10.12,0.95,39.33,KOLKATA
2025-03-03,55.4,110.96,22.6,8.94,0.66,36.9,KOLKATA
2025-03-04,33.02,62.1,20.39,7.93,0.55,37.16,KOLKATA
2025-03-05,28.01,51.16,25.27,7.72,0.67,20.61,KOLKATA
2025-03-06,33.59,63.34,21.8,8.46,0.52,28.47,KOLKATA
2025-03-07,23.66,41.66,33.45,7.85,0.51,36.36,KOLKATA
2025-03-08,22.85,56.78,57.89,8.59,0.48,25.88,KOLKATA
2025-03-09,4.69,18.47,49.08,6.25,0.44,22.95,KOLKATA
2025-03-10,6.75,20.26,20.7,12.67,0.42,29.07,KOLKATA
2025-03-11,35.57,75.87,32.47,6.09,0.62,37.86,KOLKATA
2025-03-12,92.45,175.45,63.35,6.74,1.45,53.33,KOLKATA
2025-04-01,57.61,179.89,26.64,9.21,0.87,34.14,KOLKATA
2025-04-02,61.4,147.38,29.33,9.69,0.82,54.91,KOLKATA
2025-04-03,53.47,106.76,23.85,8.39,0.64,40.35,KOLKATA
2025-04-04,45.53,89.4,24.73,8.75,0.67,40.04,KOLKATA
2025-04-05,26.85,48.63,23.22,8.28,0.65,23.1,KOLKATA
2025-04-06,19.22,31.97,20.57,8.25,0.51,33.61,KOLKATA
2025-04-07,30.85,57.35,39.04,8.03,0.58,41.62,KOLKATA
2025-04-08,21.25,52.88,62.58,7.42,0.5,19.29,KOLKATA
2025-04-09,8.19,23.01,48.0,6.3,0.45,19.32,KOLKATA
2025-04-10,13.35,28.44,21.11,12.79,0.42,30.18,KOLKATA
2025-04-11,91.11,147.41,35.11,6.74,0.77,43.33,KOLKATA
2025-04-12,84.65,198.96,62.07,7.53,1.47,52.13,KOLKATA
2025-05-01,51.57,160.64,25.09,8.23,0.98,28.39,KOLKATA
2025-05-02,64.08,180.52,35.5,9.33,0.91,37.21,KOLKATA
2025-05-03,68.43,139.42,24.74,8.52,0.68,43.72,KOLKATA
2025-05-04,39.97,77.26,20.53,8.72,0.59,45.9,KOLKATA
2025-05-05,25.79,46.31,23.37,8.28,0.68,24.76,KOLKATA
2025-05-06,22.64,39.43,21.83,7.92,0.58,32.9,KOLKATA
2025-05-07,29.99,55.48,37.18,8.48,0.53,23.43,KOLKATA
2025-05-08,24.54,59.09,71.41,7.29,0.55,53.54,KOLKATA
2025-05-09,12.75,37.32,50.67,6.36,0.43,39.31,KOLKATA
2025-05-10,9.61,24.48,26.85,13.46,0.48,29.87,KOLKATA
2025-05-11,75.94,158.73,53.14,7.15,0.9,41.67,KOLKATA
2025-05-12,71.24,142.75,57.75,7.73,1.11,43.04,KOLKATA
2025-06-01,89.94,207.9,41.59,11.84,1.23,25.24,KOLKATA
2025-06-02,69.85,146.98,29.31,9.55,0.78,33.92,KOLKATA
2025-06-03,63.02,127.59,22.32,9.01,0.65,42.59,KOLKATA
2025-06-04,30.25,56.04,16.26,8.89,0.51,44.51,KOLKATA
2025-06-05,28.41,52.03,23.28,8.43,0.67,23.66,KOLKATA
2025-06-06,29.65,54.74,22.92,8.58,0.56,34.63,KOLKATA
2025-06-07,22.4,38.9,33.71,7.36,0.52,23.0,KOLKATA
2025-06-08,27.27,56.56,77.15,8.33,0.56,30.97,KOLKATA
2025-06-09,20.38,50.44,53.13,6.46,0.45,39.3,KOLKATA
2025-06-10,17.52,37.56,32.34,12.16,0.58,27.49,KOLKATA
2025-06-11,64.18,131.35,54.98,6.47,0.81,32.18,KOLKATA
2025-06-12,78.88,141.41,60.41,7.57,1.25,42.46,KOLKATA
2025-07-01,125.39,194.93,37.35,9.64,1.1,29.78,KOLKATA
2025-07-02,56.31,138.62,29.76,8.82,0.68,54.7,KOLKATA
2025-07-03,73.85,151.23,30.35,9.38,0.75,40.44,KOLKATA
2025-07-04,21.37,36.67,14.92,8.34,0.49,35.89,KOLKATA
2025-07-05,34.25,64.79,26.59,9.69,0.71,26.55,KOLKATA
2025-07-06,30.14,55.8,22.0,8.55,0.58,36.68,KOLKATA
2025-07-07,21.17,36.23,33.48,7.94,0.53,24.97,KOLKATA
2025-07-08,35.66,70.5,76.83,8.41,0.59,30.93,KOLKATA
2025-07-09,27.6,50.29,50.43,6.03,0.48,13.52,KOLKATA
2025-07-10,29.37,100.27,35.59,8.17,0.56,31.01,KOLKATA
2025-07-11,58.36,116.34,41.77,7.67,0.72,46.78,KOLKATA
2025-07-12,91.29,159.35,70.11,7.73,1.31,36.09,KOLKATA
2025-08-01,53.58,106.98,22.18,9.02,0.76,39.46,KOLKATA
2025-08-02,53.15,148.78,30.3,10.1,0.78,52.86,KOLKATA
2025-08-03,63.02,127.58,23.15,8.58,0.66,47.12,KOLKATA
2025-08-04,18.94,31.36,17.44,7.53,0.49,41.52,KOLKATA
2025-08-05,37.15,71.11,26.67,8.54,0.7,24.99,KOLKATA
2025-08-06,31.48,58.74,20.8,8.51,0.53,34.69,KOLKATA
2025-08-07,19.99,33.64,38.62,7.36,0.57,24.04,KOLKATA
2025-08-08,24.13,53.1,70.92,7.89,0.54,25.5,KOLKATA
2025-08-09,22.44,56.16,42.05,9.45,0.47,23.9,KOLKATA
2025-08-10,33.34,144.98,42.13,6.39,0.64,28.92,KOLKATA
2025-08-11,34.46,79.77,18.53,6.9,0.59,67.54,KOLKATA
2025-08-12,105.99,198.56,81.91,8.63,1.46,25.95,KOLKATA
2025-09-01,62.29,120.18,23.27,9.45,0.78,42.53,KOLKATA
2025-09-02,54.99,157.06,33.26,10.31,0.82,57.11,KOLKATA
2025-09-03,44.52,87.21,18.44,9.14,0.62,44.37,KOLKATA
2025-09-04,22.33,38.75,20.55,9.08,0.47,22.56,KOLKATA
2025-09-05,34.55,65.44,25.73,9.21,0.66,22.48,KOLKATA
2025-09-06,32.79,61.58,20.3,7.84,0.52,33.1,KOLKATA
2025-09-07,23.63,42.01,45.14,8.07,0.56,29.37,KOLKATA
2025-09-08,14.47,40.34,61.25,8.19,0.48,36.82,KOLKATA
2025-09-09,19.93,61.53,31.53,12.96,0.47,35.07,KOLKATA
2025-09-10,39.76,188.76,43.0,5.4,0.69,25.14,KOLKATA
2025-09-11,40.5,95.64,18.55,6.74,0.68,57.04,KOLKATA
2025-09-12,99.55,206.17,70.94,7.98,1.58,31.68,KOLKATA
2025-10-01,87.63,151.1,29.06,9.08,0.8,45.41,KOLKATA
2025-10-02,65.29,179.59,31.71,9.22,0.86,41.59,KOLKATA
2025-10-03,50.25,99.72,23.0,8.65,0.62,41.43,KOLKATA
2025-10-04,23.05,40.34,18.5,8.7,0.49,23.42,KOLKATA
2025-10-05,42.92,83.71,27.27,8.4,0.71,25.21,KOLKATA
2025-10-06,29.99,55.47,20.03,7.71,0.54,29.85,KOLKATA
2025-10-07,20.79,35.39,49.0,8.53,0.5,31.0,KOLKATA
2025-10-08,13.72,38.36,58.8,7.65,0.46,72.85,KOLKATA
2025-10-09,19.5,52.42,31.8,12.52,0.47,39.68,KOLKATA
2025-10-10,37.56,154.22,34.57,5.77,0.55,17.8,KOLKATA
2025-10-11,53.68,118.38,35.67,6.68,0.73,55.26,KOLKATA
2025-10-12,92.13,203.0,66.06,7.63,1.53,33.36,KOLKATA
2025-11-01,83.62,261.71,53.72,9.03,1.6,7.19,KOLKATA
2025-11-02,17.26,125.76,26.28,9.37,0.67,43.85,KOLKATA
2025-11-03,53.42,106.51,26.81,10.75,0.63,40.24,KOLKATA
2025-11-04,18.99,31.47,18.02,8.35,0.53,31.72,KOLKATA
2025-11-05,40.66,78.77,25.42,7.82,0.69,26.87,KOLKATA
2025-11-06,21.91,37.92,19.74,8.08,0.5,29.69,KOLKATA
2025-11-07,20.91,35.65,34.98,8.37,0.5,25.64,KOLKATA
2025-11-08,15.32,42.48,64.62,7.92,0.5,19.62,KOLKATA
2025-11-09,18.67,43.33,29.0,12.04,0.46,32.0,KOLKATA
2025-11-10,30.66,157.89,35.05,5.8,0.56,30.13,KOLKATA
2025-11-11,60.62,129.27,62.86,6.67,0.75,55.77,KOLKATA
2025-11-12,98.86,217.54,79.25,8.92,1.75,30.3,KOLKATA
2025-12-01,78.26,184.06,36.2,9.63,1.08,41.67,KOLKATA
2025-12-02,50.57353293413174,89.11,21.57,9.12,0.61,43.36,KOLKATA
2025-12-03,51.31,102.05,24.37,6.17,0.68,49.01,KOLKATA
2025-12-04,20.18,34.06,17.95,8.8,0.51,19.93,KOLKATA
2025-12-05,36.41,69.5,24.66,8.05,0.59,30.64,KOLKATA
2025-12-06,14.35,21.33,19.69,8.41,0.5,29.4,KOLKATA
2025-12-07,19.06,31.63,55.0,8.86,0.5,28.8,KOLKATA
2025-12-08,22.96,48.61,67.2,6.53,0.49,15.16,KOLKATA
2025-12-09,11.77,27.92,26.98,13.33,0.49,28.17,KOLKATA
2025-12-10,34.8,197.6,36.74,5.54,0.56,22.54,KOLKATA
2025-12-11,77.96,156.97,60.85,7.24,0.75,62.45,KOLKATA
2025-12-12,112.82,223.93,85.48,8.79,1.68,27.42,KOLKATA
2026-01-01,123.11,222.06,88.91,8.53,1.54,37.09,KOLKATA
2026-01-02,77.51,124.81,69.76,5.44,1.17,27.76,KOLKATA
2026-02-01,96.73,205.17,101.05,8.64,1.59,45.39,KOLKATA
2026-02-02,90.97,146.23,88.26,5.27,1.52,22.31,KOLKATA
2026-03-01,135.24,205.81,96.56,7.89,1.37,47.81,KOLKATA
2026-03-02,104.38,165.34,84.29,8.61,1.42,26.09,KOLKATA
2026-04-01,148.77,193.47,65.5,7.22,1.26,34.05,KOLKATA
2026-04-02,105.43,177.36,101.55,7.05,1.82,22.11,KOLKATA
2026-05-01,103.65,155.82,49.04,9.03,0.92,31.16,KOLKATA
