station,date,to_date,pm25,pm10,no2,so2,co,ozone
AHEMEDABAD,,17-06-2025 00:00,21.21,43.06,11.56,5.52,0.05,24.01
AHEMEDABAD,,18-06-2025 00:00,12.74,22.54,11.89,5.38,0.37,14.42
AHEMEDABAD,,19-06-2025 00:00,32.09,57.54,10.51,3.92,0.5,11.17
AHEMEDABAD,,20-06-2025 00:00,31.34,56.51,13.998333333333333,1.71,0.6,9.4
AHEMEDABAD,,21-06-2025 00:00,29.56,55.01,17.486666666666665,8.45,0.46,7.45
AHEMEDABAD,,22-06-2025 00:00,29.94,54.6,20.975,4.25,0.5,6.1
AHEMEDABAD,,23-06-2025 00:00,30.11,54.23,24.46333333333333,4.58,1.3,7.09
AHEMEDABAD,,24-06-2025 00:00,25.43,44.02,27.951666666666668,4.76,1.02,7.14
AHEMEDABAD,,25-06-2025 00:00,30.74,54.92,31.44,4.58,0.64,4.84
AHEMEDABAD,,26-06-2025 00:00,33.08,59.75,29.23,4.32,0.41,7.59
AHEMEDABAD,,27-06-2025 00:00,26.67,48.91,39.31,4.18,0.23,9.52
AHEMEDABAD,,28-06-2025 00:00,25.18,44.02,31.13,4.54,0.13,8.94
AHEMEDABAD,,29-06-2025 00:00,21.76,37.36,33.33,4.71,0.03,13.45
AHEMEDABAD,,30-06-2025 00:00,18.59,33.85,34.19,4.95,0.03,9.35
AHEMEDABAD,,01-07-2025 00:00,23.35,40.05,74.98,4.9,0.05,9.48
AHEMEDABAD,,14-07-2025 00:00,26.84,46.84,29.56,3.04,0.17,10.27
AHEMEDABAD,,15-07-2025 00:00,26.23,46.42,27.91,3.17,0.15,8.15
AHEMEDABAD,,16-07-2025 00:00,40.06,70.42,25.71,2.72,0.43,8.5
AHEMEDABAD,,17-07-2025 00:00,48.08,84.72,24.03,2.74,0.37,8.77
AHEMEDABAD,,18-07-2025 00:00,49.46,87.55,21.04,2.7,0.74,9.32
AHEMEDABAD,,19-07-2025 00:00,44.22,77.34,19.95,2.82,0.5,8.66
AHEMEDABAD,,20-07-2025 00:00,28.07,48.37,21.11,3.29,0.02,5.43
AHEMEDABAD,,21-07-2025 00:00,22.63,41.47,16.35,3.01,0.68,9.81
AHEMEDABAD,,22-07-2025 00:00,22.36,39.7,19.5,2.77,1.05,16.71
AHEMEDABAD,,23-07-2025 00:00,33.43,58.32,16.17,2.61,0.51,15.61
AHEMEDABAD,,24-07-2025 00:00,29.98,52.31,15.14,3.0,0.1,11.72
AHEMEDABAD,,25-07-2025 00:00,27.26,51.37,15.49,2.76,0.43,13.7
AHEMEDABAD,,26-07-2025 00:00,23.94,49.38,13.39,3.13,0.4,14.91
AHEMEDABAD,,27-07-2025 00:00,33.7,67.99,15.62,2.85,0.1,12.32
AHEMEDABAD,,28-07-2025 00:00,20.25,39.08,12.04,2.88,0.02,11.56
AHEMEDABAD,,29-07-2025 00:00,21.15,42.75,15.1,3.27,0.08,8.47
AHEMEDABAD,,30-07-2025 00:00,27.03,55.02,12.77,2.29,0.83,10.58
AHEMEDABAD,,31-07-2025 00:00,35.71,72.57,15.33,1.5,1.22,12.05
AHEMEDABAD,,01-08-2025 00:00,47.15,93.4,14.96,1.75,0.61,9.78
AHEMEDABAD,,14-08-2025 00:00,19.64,41.07,9.7,1.48,0.59,17.06
AHEMEDABAD,,15-08-2025 00:00,21.84,45.21,10.35,1.9,0.43,16.49
AHEMEDABAD,,16-08-2025 00:00,20.82,43.65,12.72,1.54,0.26,17.49
AHEMEDABAD,,17-08-2025 00:00,14.71,31.67,9.72,1.48,0.04,12.06
AHEMEDABAD,,18-08-2025 00:00,15.81,37.3,9.56,1.35,0.0,23.5
AHEMEDABAD,,19-08-2025 00:00,22.62,48.31,17.97,1.47,0.31,18.32
AHEMEDABAD,,20-08-2025 00:00,21.78,47.74,15.4,1.91,0.31,16.54
AHEMEDABAD,,21-08-2025 00:00,13.69,31.07,14.78,1.66,0.31,12.8
AHEMEDABAD,,22-08-2025 00:00,11.45,26.26,12.74,1.23,0.3,9.66
AHEMEDABAD,,23-08-2025 00:00,10.01,23.01,12.55,2.18,0.17,10.58
AHEMEDABAD,,24-08-2025 00:00,10.81,23.6,10.23,3.49,0.01,12.01
AHEMEDABAD,,25-08-2025 00:00,9.17,19.64,8.51,3.78,0.15,10.86
AHEMEDABAD,,26-08-2025 00:00,13.82,29.25,10.25,3.35,0.27,11.81
AHEMEDABAD,,27-08-2025 00:00,23.54,48.72,11.57,3.29,0.16,13.05
AHEMEDABAD,,28-08-2025 00:00,28.07,57.42,13.4,3.41,0.42,12.32
AHEMEDABAD,,29-08-2025 00:00,30.61,63.49,14.05,3.27,0.28,8.86
AHEMEDABAD,,30-08-2025 00:00,29.25,59.59,16.58,3.61,0.08,7.77
AHEMEDABAD,,31-08-2025 00:00,36.7,74.01,11.66,3.42,0.38,10.84
AHEMEDABAD,,01-09-2025 00:00,25.72,54.25,8.36,3.41,0.15,13.24
AHEMEDABAD,,14-09-2025 00:00,29.41,61.58,14.68,2.75,0.32,12.11
AHEMEDABAD,,15-09-2025 00:00,27.9,60.56,13.64,3.95,0.36,10.85
AHEMEDABAD,,16-09-2025 00:00,24.08,50.47,16.15,3.29,0.73,9.86
AHEMEDABAD,,17-09-2025 00:00,29.3,59.37,20.39,3.94,0.6,10.01
AHEMEDABAD,,18-09-2025 00:00,28.11,59.6,20.48,3.44,0.44,16.46
AHEMEDABAD,,19-09-2025 00:00,36.09,74.27,25.09,4.07,0.35,22.63
AHEMEDABAD,,20-09-2025 00:00,34.23,71.01,20.64,4.97,0.2,24.49
AHEMEDABAD,,21-09-2025 00:00,26.71,55.3,22.86,3.2,0.38,18.76
AHEMEDABAD,,22-09-2025 00:00,32.97,69.12,25.52,2.46,0.4,16.94
AHEMEDABAD,,23-09-2025 00:00,27.41,56.79,22.03,2.52,0.24,9.13
AHEMEDABAD,,24-09-2025 00:00,24.51,53.15,20.7,4.14,0.53,10.9
AHEMEDABAD,,25-09-2025 00:00,24.39,51.7,19.33,5.05,0.54,9.98
AHEMEDABAD,,26-09-2025 00:00,30.49,64.4,25.15,7.12,0.41,19.08
AHEMEDABAD,,27-09-2025 00:00,30.21,72.39,26.39,4.71,0.25,14.08
AHEMEDABAD,,28-09-2025 00:00,32.52,74.52,23.09,6.75,0.35,16.56
AHEMEDABAD,,29-09-2025 00:00,26.19,59.2,21.76,3.93,0.34,11.69
AHEMEDABAD,,30-09-2025 00:00,11.02,27.54,22.24,2.84,0.09,9.77
AHEMEDABAD,,01-10-2025 00:00,17.48,36.43,22.27,10.48,0.97,13.25
AHEMEDABAD,,14-10-2025 00:00,59.21,121.09,54.98,9.55,0.41,17.74
AHEMEDABAD,,15-10-2025 00:00,46.62,99.29,86.93,14.14,0.98,21.1
AHEMEDABAD,,16-10-2025 00:00,42.24,87.63,69.37,7.08,0.92,24.34
AHEMEDABAD,,17-10-2025 00:00,47.02,100.81,61.24,7.78,1.92,21.94
AHEMEDABAD,,18-10-2025 00:00,42.88,93.68,52.26,6.99,2.33,24.39
AHEMEDABAD,,19-10-2025 00:00,51.2,112.65,63.58,12.66,1.78,25.12
AHEMEDABAD,,20-10-2025 00:00,45.62,103.8,47.43,36.1,1.59,28.42
AHEMEDABAD,,21-10-2025 00:00,71.35,131.51,47.24,29.66,1.12,28.67
AHEMEDABAD,,22-10-2025 00:00,100.21,138.68,52.55,57.34,1.29,24.01
AHEMEDABAD,,23-10-2025 00:00,45.2,107.89,38.67,40.61,0.75,32.36
AHEMEDABAD,,24-10-2025 00:00,38.1,96.6,30.58,24.22,0.72,38.93
AHEMEDABAD,,25-10-2025 00:00,32.37,84.26,30.62,28.91,0.63,32.57
AHEMEDABAD,,26-10-2025 00:00,35.13,85.66,25.23,20.2,0.33,30.57
AHEMEDABAD,,27-10-2025 00:00,19.45,47.22,15.98,5.42,0.05,10.05
AHEMEDABAD,,28-10-2025 00:00,7.48,17.68,17.64,2.33,1.9,5.7
AHEMEDABAD,,29-10-2025 00:00,4.18,12.25,13.63,2.98,2.37,7.54
AHEMEDABAD,,30-10-2025 00:00,14.89,44.0,13.46,5.5,0.43,13.84
AHEMEDABAD,,31-10-2025 00:00,17.78,43.51,15.54,4.17,0.69,7.38
AHEMEDABAD,,01-11-2025 00:00,9.31,23.98,14.86,3.52,0.71,10.06
AHEMEDABAD,,14-11-2025 00:00,59.01,117.11,71.73,4.55,1.72,22.16
AHEMEDABAD,,15-11-2025 00:00,49.96,102.13,64.63,7.07,2.0,22.1
AHEMEDABAD,,16-11-2025 00:00,39.53,82.19,55.47,11.44,1.12,24.96
AHEMEDABAD,,17-11-2025 00:00,38.36,81.77,48.8,9.13,1.23,29.0
AHEMEDABAD,,18-11-2025 00:00,45.09,95.69,54.28,8.15,1.36,30.7
AHEMEDABAD,,19-11-2025 00:00,50.23,103.82,63.41,10.4,1.63,30.18
AHEMEDABAD,,20-11-2025 00:00,61.16,124.48,48.68,5.7,1.01,30.06
AHEMEDABAD,,21-11-2025 00:00,60.49,123.6,49.035,4.13,1.02,27.8
AHEMEDABAD,,22-11-2025 00:00,67.22,136.18,49.39,5.53,0.79,27.31
AHEMEDABAD,,23-11-2025 00:00,69.01,139.38,29.13,17.65,1.4,24.45
AHEMEDABAD,,24-11-2025 00:00,61.15,125.15,28.92,11.17,0.91,23.76
AHEMEDABAD,,25-11-2025 00:00,62.61,126.35,28.55,8.01,1.43,26.89
AHEMEDABAD,,26-11-2025 00:00,59.37,126.17,20.98,22.89,0.52,27.82
AHEMEDABAD,,27-11-2025 00:00,55.87,117.5,21.12,22.17,0.64,27.01
AHEMEDABAD,,28-11-2025 00:00,64.17,133.95,27.03,20.17,0.81,24.45
AHEMEDABAD,,29-11-2025 00:00,67.58,143.93,25.83,12.65,1.54,20.56
AHEMEDABAD,,30-11-2025 00:00,54.77,115.57,24.85,5.86,1.0,20.12
AHEMEDABAD,,01-12-2025 00:00,52.75,106.53,27.78,7.86,0.74,21.75
AHEMEDABAD,,14-12-2025 00:00,47.56,93.12,32.84,7.62,0.69,23.71
AHEMEDABAD,,15-12-2025 00:00,41.61,82.58,27.97,7.68,0.33,23.96
AHEMEDABAD,,16-12-2025 00:00,38.57,79.22,24.36,10.04,0.53,30.68
AHEMEDABAD,,17-12-2025 00:00,43.02,86.95,18.25,10.43,1.01,33.99
AHEMEDABAD,,18-12-2025 00:00,41.11,82.36,20.64,11.77,0.53,36.61
AHEMEDABAD,,19-12-2025 00:00,41.15,82.83,25.4,14.04,0.8,26.33
AHEMEDABAD,,20-12-2025 00:00,39.34,77.36,29.02,14.2,0.78,23.43
AHEMEDABAD,,21-12-2025 00:00,61.62,123.02,39.72,26.42,0.78,19.29
AHEMEDABAD,,22-12-2025 00:00,44.6,89.67,28.49,13.32,0.26,22.3
AHEMEDABAD,,23-12-2025 00:00,39.31,79.55,24.63,16.7,0.39,25.46
AHEMEDABAD,,24-12-2025 00:00,40.83,80.66,27.19,15.84,0.99,20.13
AHEMEDABAD,,25-12-2025 00:00,37.42,76.18,24.35,10.47,0.52,21.23
AHEMEDABAD,,26-12-2025 00:00,35.02,70.44,21.4,8.15,0.39,23.43
AHEMEDABAD,,27-12-2025 00:00,35.92,71.52,19.7,10.33,0.27,26.84
AHEMEDABAD,,28-12-2025 00:00,38.82,78.91,19.14,10.84,0.47,29.67
AHEMEDABAD,,29-12-2025 00:00,42.04,84.76,23.84,15.7,0.24,29.37
AHEMEDABAD,,30-12-2025 00:00,53.5,106.34,28.78,17.2,0.32,29.39
AHEMEDABAD,,31-12-2025 00:00,60.36,122.4,30.91,12.43,0.35,26.99
AHEMEDABAD,,01-01-2026 00:00,69.18,149.32,32.58,26.11,0.16,24.28
AHEMEDABAD,,14-01-2026 00:00,58.99,122.61,16.38,9.19,0.41,26.54
AHEMEDABAD,,15-01-2026 00:00,41.94,85.62,5.78,11.67,0.37,26.15
AHEMEDABAD,,16-01-2026 00:00,40.32,82.87,4.24,6.49,0.63,21.3
AHEMEDABAD,,17-01-2026 00:00,51.99,102.97,8.14,11.76,0.83,25.06
AHEMEDABAD,,18-01-2026 00:00,56.35,117.4,7.92,7.42,0.68,16.27
AHEMEDABAD,,19-01-2026 00:00,43.83,84.13,5.75,11.66,0.61,9.78
AHEMEDABAD,,20-01-2026 00:00,45.68,88.67,9.42,6.84,0.83,12.52
AHEMEDABAD,,21-01-2026 00:00,48.02,93.49,15.33,9.73,0.91,15.08
AHEMEDABAD,,22-01-2026 00:00,46.25,92.32,14.92,13.83,1.02,20.59
AHEMEDABAD,,23-01-2026 00:00,62.43,128.69,13.49,22.26,0.67,26.69
AHEMEDABAD,,24-01-2026 00:00,38.35,74.35,6.38,10.3,0.35,14.41
AHEMEDABAD,,25-01-2026 00:00,36.21,73.83,7.64,5.96,0.53,17.99
AHEMEDABAD,,26-01-2026 00:00,46.9,92.06,8.96,11.14,1.21,18.03
AHEMEDABAD,,27-01-2026 00:00,59.54,117.77,8.99,10.42,0.9,24.45
AHEMEDABAD,,28-01-2026 00:00,55.51,116.06,8.09,10.51,0.79,19.04
AHEMEDABAD,,29-01-2026 00:00,39.35,78.33,9.85,10.81,1.17,21.03
AHEMEDABAD,,30-01-2026 00:00,41.26,84.79,9.56,23.02,1.03,20.37
AHEMEDABAD,,31-01-2026 00:00,48.22,97.35,9.76,7.62,1.19,20.36
AHEMEDABAD,,01-02-2026 00:00,58.19,126.46,14.86,21.15,0.75,17.93
AHEMEDABAD,,14-02-2026 00:00,65.35,154.32,15.03,14.15,1.28,31.3
AHEMEDABAD,,15-02-2026 00:00,66.2,140.46,13.55,10.1,0.95,28.13
AHEMEDABAD,,16-02-2026 00:00,70.7,150.56,15.84,16.33,0.94,27.57
AHEMEDABAD,,17-02-2026 00:00,78.27,188.72,18.7,15.84,0.66,25.21
AHEMEDABAD,,17-02-2026 00:00,81.58,158.55,19.42,15.84,1.49,13.21
AHEMEDABAD_SOMAJIGUDA,2025-01-01,02-01-2025 00:00,45.36,76.51,20.92,4.04,0.7,29.69
AHEMEDABAD_SOMAJIGUDA,2025-01-02,02-02-2025 00:00,50.13,100.52,23.92,9.43,0.48,18.17
AHEMEDABAD_SOMAJIGUDA,2025-01-03,02-03-2025 00:00,97.61,160.02,16.68,7.13,0.26,18.48
AHEMEDABAD_SOMAJIGUDA,2025-01-04,02-04-2025 00:00,31.12,79.73,16.71,1.41,0.41,61.65
AHEMEDABAD_SOMAJIGUDA,2025-01-05,02-05-2025 00:00,52.98,132.8,13.94,11.98,0.5,21.67
AHEMEDABAD_SOMAJIGUDA,2025-01-06,02-06-2025 00:00,21.81,72.22,5.27,3.37,0.19,28.31
AHEMEDABAD_SOMAJIGUDA,2025-01-07,02-07-2025 00:00,16.78,57.03,7.39,1.24,0.64,8.38
AHEMEDABAD_SOMAJIGUDA,2025-01-08,02-08-2025 00:00,19.74,53.62,11.5,11.74,0.82,17.77
AHEMEDABAD_SOMAJIGUDA,2025-01-09,02-09-2025 00:00,13.25,38.08,15.01,9.73,0.27,13.17
AHEMEDABAD_SOMAJIGUDA,2025-01-10,02-10-2025 00:00,8.72,31.07,16.52,5.31,0.2,15.37
AHEMEDABAD_SOMAJIGUDA,2025-01-11,02-11-2025 00:00,13.38,42.1,40.51,4.78,0.69,5.87
AHEMEDABAD_SOMAJIGUDA,2025-01-12,02-12-2025 00:00,53.22,147.49,50.58,5.74,0.93,14.39
AHEMEDABAD_SOMAJIGUDA,2025-02-01,03-01-2025 00:00,43.13,74.37,25.52,3.58,0.68,22.91
AHEMEDABAD_SOMAJIGUDA,2025-02-02,03-02-2025 00:00,54.46,108.61,37.4,6.59,0.72,17.85
AHEMEDABAD_SOMAJIGUDA,2025-02-03,03-03-2025 00:00,106.25,174.18,19.59,7.05,0.32,25.71
AHEMEDABAD_SOMAJIGUDA,2025-02-04,03-04-2025 00:00,46.51,121.31,32.74,4.34,0.74,45.09
AHEMEDABAD_SOMAJIGUDA,2025-02-05,03-05-2025 00:00,52.35,120.1,15.51,13.64,0.47,22.55
AHEMEDABAD_SOMAJIGUDA,2025-02-06,03-06-2025 00:00,31.97,90.44,4.46,2.35,0.33,28.03
AHEMEDABAD_SOMAJIGUDA,2025-02-07,03-07-2025 00:00,15.27,79.62,2.78,0.48,0.77,7.02
AHEMEDABAD_SOMAJIGUDA,2025-02-08,03-08-2025 00:00,16.34,49.75,11.26,7.45,0.8,17.45
AHEMEDABAD_SOMAJIGUDA,2025-02-09,03-09-2025 00:00,11.23,55.79,17.83,11.6,0.55,13.86
AHEMEDABAD_SOMAJIGUDA,2025-02-10,03-10-2025 00:00,9.26,28.39,14.57,4.3,0.16,15.96
AHEMEDABAD_SOMAJIGUDA,2025-02-11,03-11-2025 00:00,21.84,68.3,44.41,4.29,0.86,9.92
AHEMEDABAD_SOMAJIGUDA,2025-02-12,03-12-2025 00:00,55.28,170.88,54.5,4.74,1.05,14.26
AHEMEDABAD_SOMAJIGUDA,2025-03-01,04-01-2025 00:00,51.27,96.02,32.3,5.37,0.5,20.06
AHEMEDABAD_SOMAJIGUDA,2025-03-02,04-02-2025 00:00,77.03,154.22,35.82,8.02,0.75,19.17
AHEMEDABAD_SOMAJIGUDA,2025-03-03,04-03-2025 00:00,83.0,146.37,16.79,8.07,0.41,26.0
AHEMEDABAD_SOMAJIGUDA,2025-03-04,04-04-2025 00:00,65.52,167.18,40.11,15.16,1.23,41.93
AHEMEDABAD_SOMAJIGUDA,2025-03-05,04-05-2025 00:00,64.99,122.82,13.02,5.47,0.3,22.59
AHEMEDABAD_SOMAJIGUDA,2025-03-06,04-06-2025 00:00,23.02,96.29,3.73,2.71,0.45,31.76
AHEMEDABAD_SOMAJIGUDA,2025-03-07,04-07-2025 00:00,17.76,73.29,5.2,0.91,0.73,11.54
AHEMEDABAD_SOMAJIGUDA,2025-03-08,04-08-2025 00:00,14.67,36.06,10.72,8.05,0.56,18.89
AHEMEDABAD_SOMAJIGUDA,2025-03-09,04-09-2025 00:00,12.27,72.09,12.36,4.68,0.59,18.69
AHEMEDABAD_SOMAJIGUDA,2025-03-10,04-10-2025 00:00,9.32,32.01,18.6,9.34,0.34,14.08
AHEMEDABAD_SOMAJIGUDA,2025-03-11,04-11-2025 00:00,13.05,53.94,36.23,6.11,0.55,13.61
AHEMEDABAD_SOMAJIGUDA,2025-03-12,04-12-2025 00:00,40.73,143.64,45.23,3.89,0.58,19.96
AHEMEDABAD_SOMAJIGUDA,2025-04-01,05-01-2025 00:00,56.34,105.34,37.83,3.31,0.54,17.38
AHEMEDABAD_SOMAJIGUDA,2025-04-02,05-02-2025 00:00,67.31,139.6,23.37,5.65,0.76,29.66
AHEMEDABAD_SOMAJIGUDA,2025-04-03,05-03-2025 00:00,62.87,104.8,9.05,4.37,0.25,34.3
AHEMEDABAD_SOMAJIGUDA,2025-04-04,05-04-2025 00:00,35.06,93.34,28.77,4.4,0.8,21.14
AHEMEDABAD_SOMAJIGUDA,2025-04-05,05-05-2025 00:00,34.26,94.35,16.52,1.53,0.21,16.52
AHEMEDABAD_SOMAJIGUDA,2025-04-06,05-06-2025 00:00,42.84,134.0,3.93,1.38,0.3,28.67
AHEMEDABAD_SOMAJIGUDA,2025-04-07,05-07-2025 00:00,15.76,72.8,3.44,1.02,0.66,8.39
AHEMEDABAD_SOMAJIGUDA,2025-04-08,05-08-2025 00:00,11.69,34.47,10.35,9.79,0.75,20.17
AHEMEDABAD_SOMAJIGUDA,2025-04-09,05-09-2025 00:00,14.64,43.38,18.23,5.1,0.73,11.0
AHEMEDABAD_SOMAJIGUDA,2025-04-10,05-10-2025 00:00,13.59,47.9,21.29,9.95,0.32,13.05
AHEMEDABAD_SOMAJIGUDA,2025-04-11,05-11-2025 00:00,22.26,96.98,24.4,11.38,0.53,12.58
AHEMEDABAD_SOMAJIGUDA,2025-04-12,05-12-2025 00:00,35.07,114.75,35.72,4.43,0.36,28.32
AHEMEDABAD_SOMAJIGUDA,2025-05-01,06-01-2025 00:00,53.73,100.34,30.27,1.01,0.52,32.64
AHEMEDABAD_SOMAJIGUDA,2025-05-02,06-02-2025 00:00,77.9,147.97,36.21,5.23,0.95,25.55
AHEMEDABAD_SOMAJIGUDA,2025-05-03,06-03-2025 00:00,64.64,101.8,19.45,2.12,0.51,33.61
AHEMEDABAD_SOMAJIGUDA,2025-05-04,06-04-2025 00:00,36.87,113.51,26.96,3.49,0.85,22.65
AHEMEDABAD_SOMAJIGUDA,2025-05-05,06-05-2025 00:00,69.89,93.37,13.63,1.66,0.24,18.47
AHEMEDABAD_SOMAJIGUDA,2025-05-06,06-06-2025 00:00,38.53,161.5,3.34,1.47,0.75,19.34
AHEMEDABAD_SOMAJIGUDA,2025-05-07,06-07-2025 00:00,18.94,63.79,6.92,1.08,0.85,9.91
AHEMEDABAD_SOMAJIGUDA,2025-05-08,06-08-2025 00:00,13.3,40.09,10.66,9.49,1.17,18.61
AHEMEDABAD_SOMAJIGUDA,2025-05-09,06-09-2025 00:00,13.8,32.67,11.79,2.32,0.65,27.14
AHEMEDABAD_SOMAJIGUDA,2025-05-10,06-10-2025 00:00,10.41,41.07,16.58,10.14,0.28,12.21
AHEMEDABAD_SOMAJIGUDA,2025-05-11,06-11-2025 00:00,48.64,131.41,20.92,6.59,0.97,13.67
AHEMEDABAD_SOMAJIGUDA,2025-05-12,06-12-2025 00:00,37.54,132.76,37.3,5.78,0.46,34.54
AHEMEDABAD_SOMAJIGUDA,2025-06-01,07-01-2025 00:00,57.14,106.65,29.94,5.95,0.53,33.19
AHEMEDABAD_SOMAJIGUDA,2025-06-02,07-02-2025 00:00,48.36,90.75,24.78,6.2,0.59,28.76
AHEMEDABAD_SOMAJIGUDA,2025-06-03,07-03-2025 00:00,63.73,104.25,29.97,5.1,0.82,27.43
AHEMEDABAD_SOMAJIGUDA,2025-06-04,07-04-2025 00:00,27.61,93.09,19.72,2.69,0.66,21.92
AHEMEDABAD_SOMAJIGUDA,2025-06-05,07-05-2025 00:00,28.99,55.83,13.99,2.95,0.44,23.66
AHEMEDABAD_SOMAJIGUDA,2025-06-06,07-06-2025 00:00,53.92,166.39,6.82,2.86,0.84,18.97
AHEMEDABAD_SOMAJIGUDA,2025-06-07,07-07-2025 00:00,18.59,66.84,12.58,1.29,0.92,12.76
AHEMEDABAD_SOMAJIGUDA,2025-06-08,07-08-2025 00:00,14.41,45.24,18.34,14.34,0.79,12.51
AHEMEDABAD_SOMAJIGUDA,2025-06-09,07-09-2025 00:00,9.32,23.07,20.38,7.83,0.78,18.71
AHEMEDABAD_SOMAJIGUDA,2025-06-10,07-10-2025 00:00,5.11,25.75,15.06,7.2,0.37,11.31
AHEMEDABAD_SOMAJIGUDA,2025-06-11,07-11-2025 00:00,62.23,193.6,23.72,7.06,0.69,13.17
AHEMEDABAD_SOMAJIGUDA,2025-06-12,07-12-2025 00:00,37.12,126.37,39.37,5.91,0.94,32.34
AHEMEDABAD_SOMAJIGUDA,2025-07-01,08-01-2025 00:00,42.66,78.99,35.03,3.19,0.36,31.08
AHEMEDABAD_SOMAJIGUDA,2025-07-02,08-02-2025 00:00,48.07,90.28,18.2,4.8,0.46,42.5
AHEMEDABAD_SOMAJIGUDA,2025-07-03,08-03-2025 00:00,83.29,139.94,36.8,15.94,1.06,30.45
AHEMEDABAD_SOMAJIGUDA,2025-07-04,08-04-2025 00:00,32.15,88.97,18.53,3.42,0.6,22.84
AHEMEDABAD_SOMAJIGUDA,2025-07-05,08-05-2025 00:00,17.83,37.44,12.25,2.37,0.54,15.22
AHEMEDABAD_SOMAJIGUDA,2025-07-06,08-06-2025 00:00,49.29,156.18,4.57,6.02,0.26,27.4
AHEMEDABAD_SOMAJIGUDA,2025-07-07,08-07-2025 00:00,21.55,46.25,2.42,1.15,0.78,16.5
AHEMEDABAD_SOMAJIGUDA,2025-07-08,08-08-2025 00:00,17.01,52.91,17.79,13.24,0.77,22.26
AHEMEDABAD_SOMAJIGUDA,2025-07-09,08-09-2025 00:00,5.42,17.76,15.24,5.44,0.72,17.69
AHEMEDABAD_SOMAJIGUDA,2025-07-10,08-10-2025 00:00,12.8,60.24,17.42,5.82,0.37,8.59
AHEMEDABAD_SOMAJIGUDA,2025-07-11,08-11-2025 00:00,54.38,249.85,26.74,6.34,0.89,20.45
AHEMEDABAD_SOMAJIGUDA,2025-07-12,08-12-2025 00:00,36.72,100.84,41.28,6.16,1.21,29.12
AHEMEDABAD_SOMAJIGUDA,2025-08-01,09-01-2025 00:00,47.01,86.94,39.31,3.54,0.46,26.51
AHEMEDABAD_SOMAJIGUDA,2025-08-02,09-02-2025 00:00,43.7,80.76,30.14,5.16,0.66,32.9
AHEMEDABAD_SOMAJIGUDA,2025-08-03,09-03-2025 00:00,61.37,153.57,62.64,12.99,2.28,1.42
AHEMEDABAD_SOMAJIGUDA,2025-08-04,09-04-2025 00:00,41.32,103.97,20.84,3.54,0.62,25.14
AHEMEDABAD_SOMAJIGUDA,2025-08-05,09-05-2025 00:00,25.86,74.48,12.57,2.62,0.58,28.56
AHEMEDABAD_SOMAJIGUDA,2025-08-06,09-06-2025 00:00,58.0,151.0,4.26,6.08,0.2,29.19
AHEMEDABAD_SOMAJIGUDA,2025-08-07,09-07-2025 00:00,23.32,52.65,1.22,1.57,0.62,18.18
AHEMEDABAD_SOMAJIGUDA,2025-08-08,09-08-2025 00:00,14.72,54.95,19.96,16.15,0.6,21.77
AHEMEDABAD_SOMAJIGUDA,2025-08-09,09-09-2025 00:00,9.93,38.12,10.97,7.07,0.89,16.96
AHEMEDABAD_SOMAJIGUDA,2025-08-10,09-10-2025 00:00,30.98,106.1,26.87,7.22,0.39,11.21
AHEMEDABAD_SOMAJIGUDA,2025-08-11,09-11-2025 00:00,58.43,167.59,29.08,6.35,1.05,15.2
AHEMEDABAD_SOMAJIGUDA,2025-08-12,09-12-2025 00:00,29.93,98.36,47.35,6.74,1.02,18.86
AHEMEDABAD_SOMAJIGUDA,2025-09-01,10-01-2025 00:00,63.52,117.75,40.04,6.92,0.77,22.13
AHEMEDABAD_SOMAJIGUDA,2025-09-02,10-02-2025 00:00,57.83,106.52,31.71,6.67,0.72,27.314999999999998
AHEMEDABAD_SOMAJIGUDA,2025-09-03,10-03-2025 00:00,54.48,135.34,33.37,18.53,1.13,32.5
AHEMEDABAD_SOMAJIGUDA,2025-09-04,10-04-2025 00:00,26.69,84.05,14.62,4.18,0.44,32.94
AHEMEDABAD_SOMAJIGUDA,2025-09-05,10-05-2025 00:00,22.12,56.8,21.77,1.7,0.56,24.92
AHEMEDABAD_SOMAJIGUDA,2025-09-06,10-06-2025 00:00,71.78,146.13,3.58,2.77,0.29,25.08
AHEMEDABAD_SOMAJIGUDA,2025-09-07,10-07-2025 00:00,21.49,43.35,1.56,2.74,0.65,17.09
AHEMEDABAD_SOMAJIGUDA,2025-09-08,10-08-2025 00:00,11.48,48.9,17.42,10.26,0.56,20.52
AHEMEDABAD_SOMAJIGUDA,2025-09-09,10-09-2025 00:00,13.07,44.82,13.37,8.02,1.0,15.39
AHEMEDABAD_SOMAJIGUDA,2025-09-10,10-10-2025 00:00,46.81,168.28,37.57,3.05,0.59,13.52
AHEMEDABAD_SOMAJIGUDA,2025-09-11,10-11-2025 00:00,71.86,159.37,28.86,6.35,1.15,14.08
AHEMEDABAD_SOMAJIGUDA,2025-09-12,10-12-2025 00:00,33.01,120.49,51.36,5.9,0.72,17.68
AHEMEDABAD_SOMAJIGUDA,2025-10-01,11-01-2025 00:00,45.45,84.38,30.58,7.79,0.39,26.58
AHEMEDABAD_SOMAJIGUDA,2025-10-02,11-02-2025 00:00,68.96,128.51,45.16,6.4,0.97,42.8
AHEMEDABAD_SOMAJIGUDA,2025-10-03,11-03-2025 00:00,41.36,100.73,31.81,9.51,0.97,28.77
