city,latitude,longitude,timestamp,CO,NO2,O3,PM10,PM2.5,SO2,temperature,humidity,wind_speed,wind_direction,distance_to_road_km,distance_to_industry_km,distance_to_dump_km,distance_to_farmland_km,year,month,day,hour,day_of_week,season,road_proximity,industry_proximity,pollution_source,date
7,26.8467,80.9462,647,1.238373307,-0.275330659,-0.918575009,0.934895253,112.2,0.175065606,-1.666779533,1.510744744,-0.141180766,279,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,11,2,3,0,39.98069838,0.703412965,Vehicular,647
0,23.0225,72.5714,1119,0.11000399,0.961912686,-1.242296046,0.4070376,87.3,-0.214096168,-0.006680598,-0.093108591,-0.872301424,30,-1.303405274,0.44479552,0,0.787370434,2025,12,30,20,1,0,124.2483287,0.558069869,Vehicular,1119
1,12.9716,77.5946,851,0.447080417,1.873297701,-1.108999148,-0.108201941,62.6,-0.207819365,-0.043571685,-0.48192152,0.388251435,77,-0.239075493,-1.266572114,-1.350553765,0.075327959,2025,12,19,15,4,0,45.6609975,2.722287664,Vehicular,851
1,12.9716,77.5946,230,-0.425493313,0.442575973,-1.26133846,-1.208080634,12,-0.766454816,-0.006680598,1.316338279,0.867261522,81,-0.239075493,-1.266572114,-1.350553765,0.075327959,2025,11,23,15,6,3,45.6609975,2.722287664,Vehicular,230
5,26.9124,75.7873,147,0.927593622,0.625871283,-0.175920865,0.303989692,83.1,-0.113667323,-0.467819191,0.247102723,-1.200045168,188,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,20,4,3,3,143.257835,0.543568428,Vehicular,147
9,18.5204,73.8567,1876,-0.260541019,0.580047456,-0.385387418,0.205147821,77.8,-0.301971408,0.657358976,-1.016539299,0.337829321,131,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,31,16,5,0,60.6530465,0.700900457,Vehicular,1876
8,19.076,72.8777,1198,0.396877545,-0.137859176,-0.233048107,-0.200734756,57.9,0.25038724,0.52824017,0.052696258,-0.544557681,12,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,1,3,4,5,0,51.11333534,6.950717274,Vehicular,1198
5,26.9124,75.7873,1650,0.535533097,-0.478992115,0.071630516,0.425964767,88.5,-0.201542563,-0.984294415,0.295704339,-0.468924509,88,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,22,4,3,0,143.257835,0.543568428,Vehicular,1650
5,26.9124,75.7873,75,0.468595934,0.269463736,-0.709108455,-0.608720352,39.9,-0.5091059,-0.338700385,-0.48192152,-1.174834111,15,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,17,4,0,3,143.257835,0.543568428,Vehicular,75
1,12.9716,77.5946,1662,-0.478086799,0.63096282,-0.747193283,-0.926276151,25,-0.747624407,-0.209581579,-0.773531218,0.942894693,102,-0.239075493,-1.266572114,-1.350553765,0.075327959,2026,1,22,16,3,0,45.6609975,2.722287664,Vehicular,1662
5,26.9124,75.7873,1351,0.549876774,-0.056394594,-0.233048107,0.562660972,93.6,-0.214096168,-1.648333989,1.024728582,-0.115969709,61,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,9,14,4,0,143.257835,0.543568428,Vehicular,1351
8,19.076,72.8777,835,-0.516336606,1.384510207,-1.451762599,-0.360564165,51.8,-0.013238478,-0.080462772,-0.822132834,-0.317658166,57,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,18,23,3,0,51.11333534,6.950717274,Vehicular,835
1,12.9716,77.5946,1661,-0.468524347,0.854990421,-0.804320525,-0.943100299,24.4,-0.735070802,-0.006680598,-0.967937682,0.690784121,100,-0.239075493,-1.266572114,-1.350553765,0.075327959,2026,1,22,15,3,0,45.6609975,2.722287664,Vehicular,1661
0,23.0225,72.5714,418,-0.344212473,0.615688211,0.109715344,-0.005154032,68.7,-0.23920338,1.229170832,-1.113742531,-0.82187931,20,-1.303405274,0.44479552,0,0.787370434,2025,12,1,13,0,0,124.2483287,0.558069869,Vehicular,418
7,26.8467,80.9462,1473,0.583345356,-0.168408395,-0.766235697,0.86759866,110.4,-0.006961676,-1.685225076,1.267736663,0.211774035,297,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,14,19,2,0,39.98069838,0.703412965,Vehicular,1473
0,23.0225,72.5714,1593,-0.054948305,1.129933387,-1.280380874,-0.196528719,52.9,-0.276864196,0.085547121,-0.724929601,-0.443713452,342,-1.303405274,0.44479552,0,0.787370434,2026,1,19,19,0,0,124.2483287,0.558069869,Vehicular,1593
5,26.9124,75.7873,256,0.011988858,0.636054356,-0.842405353,-0.1376442,61,-0.515382703,-1.094967677,0.587314036,-0.544557681,28,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,24,17,0,3,143.257835,0.543568428,Vehicular,256
0,23.0225,72.5714,543,-0.619132963,0.94154654,-1.07091432,-0.347946054,52.6,-0.138774535,0.085547121,-0.822132834,0.388251435,64,-1.303405274,0.44479552,0,0.787370434,2025,12,6,18,5,0,124.2483287,0.558069869,Vehicular,543
0,23.0225,72.5714,252,-0.217509986,0.50367441,0.014503274,0.480643249,89.4,-0.082283309,1.432071813,-1.016539299,-0.468924509,7,-1.303405274,0.44479552,0,0.787370434,2025,11,24,13,0,3,124.2483287,0.558069869,Vehicular,252
5,26.9124,75.7873,1744,0.559439226,-0.056394594,-1.128041562,-0.556144889,41.1,-0.697409985,-2.699729981,0.733118885,-0.82187931,25,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,26,2,0,0,143.257835,0.543568428,Vehicular,1744
5,26.9124,75.7873,1626,0.380143254,-0.209140686,-0.328260177,0.230384044,79.6,-0.377293041,-1.021185502,0.14989949,-0.418502395,39,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,21,4,2,0,143.257835,0.543568428,Vehicular,1626
0,23.0225,72.5714,689,-0.057338918,1.150299532,-1.108999148,-0.392109443,51.2,-0.301971408,-0.357145928,-0.044506975,0.085718749,50,-1.303405274,0.44479552,0,0.787370434,2025,12,12,20,4,0,124.2483287,0.558069869,Vehicular,689
5,26.9124,75.7873,403,-0.322696956,1.282679479,-1.432720185,-0.024081199,68,-0.527936309,-1.20564094,1.024728582,-0.368080281,33,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,30,21,6,3,143.257835,0.543568428,Vehicular,403
8,19.076,72.8777,114,0.506845741,-0.097126885,0.243012242,-0.232280034,57,0.118574381,0.270002558,0.295704339,-0.115969709,91,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,11,18,19,1,3,51.11333534,6.950717274,Vehicular,114
5,26.9124,75.7873,2067,1.221639016,2.097325303,-1.527932255,-0.078759681,58.2,-0.283140999,-1.187195396,0.101297874,-0.19160288,38,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,8,19,6,0,143.257835,0.543568428,Vehicular,2067
5,26.9124,75.7873,599,0.461424095,0.182907617,-1.032829492,-0.499363388,44.1,-0.289417802,-1.408541921,-0.190311823,0.16135192,342,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,9,2,1,0,143.257835,0.543568428,Vehicular,599
5,26.9124,75.7873,1089,0.729172747,0.936455004,-0.404429832,-0.425757739,49.1,0.011868733,-0.892066696,0.101297874,-0.771457196,189,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,29,14,0,0,143.257835,0.543568428,Vehicular,1089
0,23.0225,72.5714,1879,0.502064515,0.569864383,-0.823362939,0.333431952,84.5,0.288048057,0.749586695,0.052696258,-0.443713452,13,-1.303405274,0.44479552,0,0.787370434,2026,1,31,19,5,0,124.2483287,0.558069869,Vehicular,1879
7,26.8467,80.9462,75,0.612032711,-0.331337559,-0.099751209,0.270341396,82,0.288048057,0.122438208,-0.238913439,-1.426944682,96,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,17,4,0,3,39.98069838,0.703412965,Vehicular,75
7,26.8467,80.9462,2120,0.035894988,0.651328965,-1.16612639,1.292408404,121.1,0.131127986,-1.445433008,1.510744744,-0.771457196,300,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,11,1,2,0,39.98069838,0.703412965,Vehicular,2120
9,18.5204,73.8567,1735,0.121957055,1.939487674,-0.994744665,0.415449675,86.1,0.181342409,0.233111471,-0.579124753,-1.174834111,305,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,25,17,6,0,60.6530465,0.700900457,Vehicular,1735
0,23.0225,72.5714,1589,-0.17208834,1.287771015,-1.013787078,-0.32481285,45.3,-0.364739436,0.472903539,-1.016539299,-0.594979795,309,-1.303405274,0.44479552,0,0.787370434,2026,1,19,15,0,0,124.2483287,0.558069869,Vehicular,1589
5,26.9124,75.7873,1388,0.523580032,-0.361886778,-0.480599488,0.072657653,72.2,-0.232926577,-2.238591388,0.733118885,0.438673549,20,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,11,3,6,0,143.257835,0.543568428,Vehicular,1388
5,26.9124,75.7873,1405,0.071754182,0.442575973,-1.280380874,0.274547433,81.7,-0.515382703,-2.330819107,0.92752535,-0.947934596,14,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,11,22,6,0,143.257835,0.543568428,Vehicular,1405
5,26.9124,75.7873,1826,0.698094778,1.389601743,-0.956659837,0.00536106,65.2,-0.408677055,-1.242532027,0.733118885,-0.973145653,33,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,29,14,3,0,143.257835,0.543568428,Vehicular,1826
7,26.8467,80.9462,1377,0.525970645,0.651328965,-1.032829492,1.174639366,123.4,0.413584113,-1.187195396,1.073330198,0.060507692,267,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,10,16,5,0,39.98069838,0.703412965,Vehicular,1377
1,12.9716,77.5946,1112,0.277346897,0.625871283,0.052588102,-0.570866018,41.9,-0.647195562,0.82336887,-0.919336066,-0.947934596,129,-0.239075493,-1.266572114,-1.350553765,0.075327959,2025,12,30,13,1,0,45.6609975,2.722287664,Vehicular,1112
7,26.8467,80.9462,1433,0.910859332,-0.484083651,-0.34730259,0.886525826,111.3,0.162512,-2.035690407,0.92752535,0.61515095,280,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,13,3,1,0,39.98069838,0.703412965,Vehicular,1433
9,18.5204,73.8567,1165,0.148253797,0.554589774,-0.594853972,-0.442581888,48.4,0.099743972,-0.283363753,0.781720501,-0.922723539,287,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,1,18,3,0,60.6530465,0.700900457,Vehicular,1165
0,23.0225,72.5714,540,-0.475696186,1.170665678,-0.861447767,-0.392109443,50.8,0.093467169,0.565131258,-1.162344147,0.690784121,62,-1.303405274,0.44479552,0,0.787370434,2025,12,6,15,5,0,124.2483287,0.558069869,Vehicular,540
8,19.076,72.8777,25,-0.066901369,0.798983521,-1.108999148,-0.352152091,51.1,0.162512,-0.025126141,0.004094642,-0.115969709,64,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,11,15,1,5,3,51.11333534,6.950717274,Vehicular,25
9,18.5204,73.8567,1662,-0.21272876,1.557622444,-0.861447767,0.190426691,77.8,-0.107390521,0.159329296,-1.065140915,-0.594979795,228,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,22,16,3,0,60.6530465,0.700900457,Vehicular,1662
7,26.8467,80.9462,1623,0.521189419,-0.377161387,-0.823362939,1.06738542,119.2,0.338262479,-1.592997358,1.170533431,0.514306721,295,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,21,1,2,0,39.98069838,0.703412965,Vehicular,1623
5,26.9124,75.7873,1208,1.441575409,1.695093927,-0.575811558,0.669914917,89.4,-0.214096168,-1.519215183,1.121931814,-1.45215574,193,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,3,14,5,0,143.257835,0.543568428,Vehicular,1208
1,12.9716,77.5946,577,0.416002449,-0.148042249,-0.080708795,-0.520393573,44.5,-0.465168281,-0.025126141,0.247102723,-0.393291338,67,-0.239075493,-1.266572114,-1.350553765,0.075327959,2025,12,8,4,0,0,45.6609975,2.722287664,Vehicular,577
5,26.9124,75.7873,2043,-0.796038322,1.690002391,-1.375592943,-0.274340405,42.5,-0.527936309,-0.578492453,-1.162344147,0.363040378,318,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,7,18,5,0,143.257835,0.543568428,Vehicular,2043
5,26.9124,75.7873,355,0.253440767,1.455791716,-1.318465702,0.728799436,102.9,-0.176435351,-0.892066696,0.684517269,-1.502577854,324,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,28,20,4,3,143.257835,0.543568428,Vehicular,355
5,26.9124,75.7873,762,-0.473305573,0.590230529,-1.089956734,-0.469921129,46.6,-0.615811548,-1.316314202,0.781720501,-0.040336537,7,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,15,21,0,0,143.257835,0.543568428,Vehicular,762
7,26.8467,80.9462,204,0.064582343,0.600413602,-0.271132935,1.616273258,140.2,0.256664042,0.343784733,-0.336116672,-1.048778825,276,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,22,13,5,3,39.98069838,0.703412965,Vehicular,204
7,26.8467,80.9462,325,0.184112991,0.839715812,-0.709108455,-0.101892885,64,0.357092887,-0.098908316,-0.190311823,-0.947934596,299,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,27,14,3,3,39.98069838,0.703412965,Vehicular,325
9,18.5204,73.8567,1807,0.733953972,0.910997322,-1.013787078,-0.623441482,39.6,-0.201542563,0.17777484,-0.287515056,-1.200045168,298,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,28,18,2,0,60.6530465,0.700900457,Vehicular,1807
9,18.5204,73.8567,212,0.306034252,1.038285732,-1.26133846,-0.303782664,55.1,-0.03834569,0.067101577,0.53871242,-1.174834111,243,-0.65500775,0.006122176,-1.523558817,-0.895962265,2025,11,22,21,5,3,60.6530465,0.700900457,Vehicular,212
5,26.9124,75.7873,142,-0.14818221,0.55968131,-0.6329388,0.876010734,109.7,-0.006961676,-1.408541921,0.92752535,-1.754688426,360,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,19,23,2,3,143.257835,0.543568428,Vehicular,142
0,23.0225,72.5714,1128,0.561829839,0.075985353,0.071630516,0.03480332,69.6,0.074636761,0.399121364,-0.48192152,-1.603422083,189,-1.303405274,0.44479552,0,0.787370434,2025,12,31,5,2,0,124.2483287,0.558069869,Vehicular,1128
8,19.076,72.8777,849,-0.568930091,0.620779747,1.747362943,-0.364770202,50.3,0.106020775,0.860259957,0.295704339,1.547960066,324,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,19,13,4,0,51.11333534,6.950717274,Vehicular,849
5,26.9124,75.7873,504,1.403325601,0.707335866,-1.299423288,-0.434169814,49.1,-0.534213112,-1.740561708,0.004094642,-0.670612967,11,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,5,3,4,0,143.257835,0.543568428,Vehicular,504
8,19.076,72.8777,480,0.186503604,0.773525839,-0.861447767,-0.171292497,61.5,0.419860916,0.454457996,-0.336116672,0.539517778,67,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,4,3,3,0,51.11333534,6.950717274,Vehicular,480
7,26.8467,80.9462,132,-0.05972953,0.916088858,-0.023581553,1.391250275,129.9,0.401030507,0.454457996,-0.530523137,-1.779899483,207,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,19,13,2,3,39.98069838,0.703412965,Vehicular,132
5,26.9124,75.7873,360,0.542704936,0.412026755,-1.032829492,0.341844026,85,-0.452614675,-1.187195396,0.781720501,-0.141180766,6,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,29,2,5,3,143.257835,0.543568428,Vehicular,360
9,18.5204,73.8567,1805,0.196066056,0.692061257,-0.728150869,-0.678119964,36.8,-0.465168281,0.52824017,-0.773531218,-1.149623053,270,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,28,16,2,0,60.6530465,0.700900457,Vehicular,1805
7,26.8467,80.9462,957,0.571392291,-0.62664667,-0.518684316,0.533218713,93.6,0.350816085,-1.592997358,1.850956057,-0.141180766,275,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,24,1,2,0,39.98069838,0.703412965,Vehicular,957
0,23.0225,72.5714,2068,-0.069291982,0.488399801,-1.089956734,-0.38159435,43.4,-0.666025971,0.214665927,-0.919336066,-0.19160288,46,-1.303405274,0.44479552,0,0.787370434,2026,2,8,20,6,0,124.2483287,0.558069869,Vehicular,2068
0,23.0225,72.5714,856,0.222362799,1.165574142,-1.26133846,-0.463612073,47.7,-0.145051337,0.103992665,-0.141710207,-0.443713452,49,-1.303405274,0.44479552,0,0.787370434,2025,12,19,20,4,0,124.2483287,0.558069869,Vehicular,856
0,23.0225,72.5714,879,0.461424095,1.990403038,-1.470805013,-0.127129107,63.8,0.099743972,0.159329296,-0.238913439,-0.090758652,66,-1.303405274,0.44479552,0,0.787370434,2025,12,20,19,5,0,124.2483287,0.558069869,Vehicular,879
5,26.9124,75.7873,2133,-0.155354049,0.488399801,-0.309217763,-0.480436221,43.8,-0.628365154,0.270002558,-0.919336066,-1.250467282,278,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,11,14,2,0,143.257835,0.543568428,Vehicular,2133
0,23.0225,72.5714,950,-0.339431247,0.498582874,-0.918575009,-0.987263688,22.9,-0.502829098,0.52824017,-0.579124753,0.236985092,350,-1.303405274,0.44479552,0,0.787370434,2025,12,23,18,1,0,124.2483287,0.558069869,Vehicular,950
5,26.9124,75.7873,386,0.884562589,0.233822981,-0.53772673,-0.068244588,65.4,-0.414953858,-0.301809297,0.295704339,-1.80511054,225,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,30,4,6,3,143.257835,0.543568428,Vehicular,386
7,26.8467,80.9462,1269,1.114061433,-0.234598368,-0.690066041,1.801338889,152.3,0.225280028,-1.980353776,1.510744744,-0.922723539,253,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,6,3,1,0,39.98069838,0.703412965,Vehicular,1269
7,26.8467,80.9462,867,0.64311068,-0.957596536,1.785447771,1.008500901,108.7,0.432414521,-0.707611259,0.052696258,-1.048778825,331,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,20,7,5,0,39.98069838,0.703412965,Vehicular,867
0,23.0225,72.5714,254,0.296471801,1.374327134,-0.918575009,0.533218713,92.4,-0.044622492,1.063160938,-0.579124753,-0.267236052,352,-1.303405274,0.44479552,0,0.787370434,2025,11,24,15,0,3,124.2483287,0.558069869,Vehicular,254
5,26.9124,75.7873,495,-0.348993699,2.545380506,-1.775483636,-0.234383053,58.4,-0.264310591,-1.463878552,0.052696258,-0.82187931,353,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,4,18,3,0,143.257835,0.543568428,Vehicular,495
9,18.5204,73.8567,1493,0.107613377,0.972095759,-0.6329388,-0.495157351,45.9,-0.258033788,0.657358976,-0.773531218,-1.023567767,254,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,15,15,3,0,60.6530465,0.700900457,Vehicular,1493
8,19.076,72.8777,767,0.196066056,0.854990421,-1.356550529,-0.734901464,33.5,0.168788803,-0.283363753,-0.433319904,0.79162835,66,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,16,2,1,0,51.11333534,6.950717274,Vehicular,767
9,18.5204,73.8567,281,-0.23663489,0.742976621,-1.089956734,-0.495157351,45.4,-0.364739436,0.52824017,0.198501106,-1.704266311,180,-0.65500775,0.006122176,-1.523558817,-0.895962265,2025,11,25,18,1,3,60.6530465,0.700900457,Vehicular,281
9,18.5204,73.8567,181,-0.284447149,1.26740487,-0.404429832,-0.284855498,55.5,-0.170158549,0.915596589,-0.87073445,-0.872301424,60,-0.65500775,0.006122176,-1.523558817,-0.895962265,2025,11,21,14,4,3,60.6530465,0.700900457,Vehicular,181
9,18.5204,73.8567,146,0.406439997,-0.234598368,-0.385387418,-0.516187536,43.7,-0.565597126,-0.467819191,-0.093108591,-1.225256225,16,-0.65500775,0.006122176,-1.523558817,-0.895962265,2025,11,20,3,3,3,60.6530465,0.700900457,Vehicular,146
9,18.5204,73.8567,1209,0.098050925,1.557622444,-0.823362939,0.758241696,104.8,-0.251756985,0.657358976,-0.87073445,-0.594979795,287,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,3,15,5,0,60.6530465,0.700900457,Vehicular,1209
7,26.8467,80.9462,1238,0.298862414,0.712427402,-1.356550529,1.479577053,133.6,0.444968127,-1.740561708,1.316338279,-0.796668253,287,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,4,20,6,0,39.98069838,0.703412965,Vehicular,1238
8,19.076,72.8777,861,-0.348993699,1.028102659,-1.489847427,-0.718077316,35.6,0.369646493,-0.357145928,-0.773531218,-0.292447109,66,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,20,1,5,0,51.11333534,6.950717274,Vehicular,861
5,26.9124,75.7873,2030,0.224753412,0.737885084,-0.994744665,-0.480436221,45.3,-0.584427534,-1.168749852,-0.093108591,0.136140863,280,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,7,3,5,0,143.257835,0.543568428,Vehicular,2030
5,26.9124,75.7873,17,-0.05972953,1.746009291,-1.413677771,-0.48253924,45.3,-0.5091059,-1.039631046,-0.238913439,-0.393291338,12,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,14,17,4,3,143.257835,0.543568428,Vehicular,17
5,26.9124,75.7873,1095,0.827187878,0.131992253,-0.671023628,-0.082965718,64.7,-0.276864196,-1.777452795,1.024728582,-0.746246138,29,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,29,20,0,0,143.257835,0.543568428,Vehicular,1095
8,19.076,72.8777,1921,-0.246197341,1.690002391,1.747362943,0.562660972,94.1,0.426137718,1.100052026,-0.627726369,0.514306721,335,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,2,2,13,0,0,51.11333534,6.950717274,Vehicular,1921
5,26.9124,75.7873,328,0.396877545,-0.015662303,-0.137836037,-0.236486071,57.6,-0.258033788,-0.818284521,0.733118885,-0.317658166,64,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,27,17,3,3,143.257835,0.543568428,Vehicular,328
0,23.0225,72.5714,2110,-0.568930091,0.697152793,-1.108999148,-0.663398834,28.6,-0.697409985,1.007824307,-1.016539299,-0.468924509,301,-1.303405274,0.44479552,0,0.787370434,2026,2,10,15,1,0,124.2483287,0.558069869,Vehicular,2110
1,12.9716,77.5946,852,0.392096319,1.893663847,-1.204211218,-0.064038551,64.5,-0.170158549,-0.357145928,-0.141710207,0.438673549,101,-0.239075493,-1.266572114,-1.350553765,0.075327959,2025,12,19,16,4,0,45.6609975,2.722287664,Vehicular,852
8,19.076,72.8777,804,-0.095588725,0.468033655,0.414393967,-0.196528719,58.2,0.149958395,1.044715395,-0.384718288,0.715995178,333,-0.418574795,-1.535032622,1.782944166,-0.982168092,2025,12,17,15,2,0,51.11333534,6.950717274,Vehicular,804
1,12.9716,77.5946,1589,1.004093237,2.682851988,-1.07091432,-0.535114703,43.9,-0.138774535,0.546685714,-1.453953844,-0.242024995,87,-0.239075493,-1.266572114,-1.350553765,0.075327959,2026,1,19,15,0,0,45.6609975,2.722287664,Vehicular,1589
5,26.9124,75.7873,361,0.6837511,0.310196027,-0.804320525,0.211456877,78.9,-0.427507464,-0.818284521,0.441509187,-0.242024995,8,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,29,3,5,3,143.257835,0.543568428,Vehicular,361
5,26.9124,75.7873,838,1.092545917,0.849898885,-1.508889841,-0.043008366,62.4,-0.39612345,-1.740561708,0.684517269,-0.796668253,338,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,19,2,4,0,143.257835,0.543568428,Vehicular,838
5,26.9124,75.7873,137,0.315596704,1.847840019,-1.051871906,0.661502843,99.7,-0.063452901,-1.131858765,0.781720501,-1.300889396,45,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,19,18,2,3,143.257835,0.543568428,Vehicular,137
8,19.076,72.8777,1407,-0.674117061,0.518949019,-1.16612639,-0.646574686,38.9,-0.088560112,-0.006680598,-0.724929601,0.16135192,62,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,1,12,0,0,0,51.11333534,6.950717274,Vehicular,1407
5,26.9124,75.7873,1237,1.374638246,2.102416839,-1.280380874,1.048458254,111.8,0.175065606,-1.99879932,1.510744744,-1.326100454,14,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,4,19,6,0,143.257835,0.543568428,Vehicular,1237
0,23.0225,72.5714,109,-0.282056536,1.460883253,-0.575811558,-0.219661923,57.9,0.112297578,0.841814414,-1.25954738,0.16135192,21,-1.303405274,0.44479552,0,0.787370434,2025,11,18,14,1,3,124.2483287,0.558069869,Vehicular,109
8,19.076,72.8777,2160,0.459033482,0.06580228,0.985666386,-0.289061535,53.9,0.401030507,0.841814414,-0.141710207,-1.073989882,27,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,2,12,17,3,0,51.11333534,6.950717274,Vehicular,2160
5,26.9124,75.7873,552,0.705266617,0.30510449,-0.937617423,-0.440478869,48.7,-0.358462633,-1.353205289,-0.141710207,0.035296634,338,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,7,3,6,0,143.257835,0.543568428,Vehicular,552
1,12.9716,77.5946,1449,-0.411149636,1.185940287,-1.413677771,-0.673913926,37,-0.421230661,-0.412482559,1.413541512,0.388251435,93,-0.239075493,-1.266572114,-1.350553765,0.075327959,2026,1,13,19,1,0,45.6609975,2.722287664,Vehicular,1449
0,23.0225,72.5714,1617,-0.081245047,1.038285732,-1.16612639,-0.474127166,46.1,-0.527936309,-0.080462772,-0.87073445,0.236985092,35,-1.303405274,0.44479552,0,0.787370434,2026,1,20,19,1,0,124.2483287,0.558069869,Vehicular,1617
0,23.0225,72.5714,1492,-0.289228375,1.180848751,-0.556769144,-0.204940793,59.3,0.212726423,0.768032239,-1.356750612,-0.065547594,22,-1.303405274,0.44479552,0,0.787370434,2026,1,15,14,3,0,124.2483287,0.558069869,Vehicular,1492
8,19.076,72.8777,2030,0.961062204,0.330562172,-1.013787078,-0.204940793,59.4,0.388476901,0.380675821,-0.336116672,-0.569768738,49,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,2,7,3,5,0,51.11333534,6.950717274,Vehicular,2030
0,23.0225,72.5714,2111,-0.559367639,0.712427402,-1.204211218,-0.646574686,29.2,-0.672302773,0.786477783,-0.822132834,0.035296634,304,-1.303405274,0.44479552,0,0.787370434,2026,2,10,16,1,0,124.2483287,0.558069869,Vehicular,2111
7,26.8467,80.9462,1898,1.106889594,0.055619207,-0.404429832,0.411243638,86.8,0.055806353,-0.652274628,1.219135047,-0.847090367,195,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,1,14,6,0,39.98069838,0.703412965,Vehicular,1898
5,26.9124,75.7873,1235,1.654339962,2.825415007,-1.242296046,1.28399633,121.5,0.444968127,-1.814343882,1.316338279,-1.653844197,307,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,4,17,6,0,143.257835,0.543568428,Vehicular,1235
9,18.5204,73.8567,1376,-0.207947534,0.457850582,-0.366345004,-0.728592408,34.5,-0.578150731,0.17777484,-1.210945763,-0.141180766,73,-0.65500775,0.006122176,-1.523558817,-0.895962265,2026,1,10,15,5,0,60.6530465,0.700900457,Vehicular,1376
2,13.0827,80.2707,2074,0.34428406,-0.529907479,-0.042623967,-0.478333203,44.6,-0.973589308,0.085547121,1.656549593,-0.594979795,276,0.17016681,-0.988958675,0,1.14039886,2026,2,9,2,0,0,36.72855661,1.671052835,Vehicular,2074
