city,latitude,longitude,pollutant,value,last_updated,distance_to_road_m,distance_to_industry_m,distance_to_farmland_m,distance_to_dump_m,temperature,humidity,wind_speed,wind_direction,hour,month,day_of_week
"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853,pm25,19.44,2026-03-03 12:15:00+00:00,21.48,1328.17,5000.0,5000.0,26.69,13,1.08,239,12,3,1
"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853,no2,14.27,2026-03-03 12:15:00+00:00,21.48,1328.17,5000.0,5000.0,26.69,13,1.08,239,12,3,1
"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853,pm10,42.76,2026-03-03 12:15:00+00:00,21.48,1328.17,5000.0,5000.0,26.69,13,1.08,239,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,co,0.31,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,so2,14.9,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,o3,10.73,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,pm10,155.33,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,pm25,65.15,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,no2,33.96,2026-03-03 12:15:00+00:00,37.53,0.0,5000.0,5000.0,24.82,18,2.2,268,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,pm25,30.0,2026-03-03 12:15:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,so2,7.335999999999999,2026-03-03 12:30:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,co,0.2645,2026-03-03 12:30:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,pm10,63.0,2026-03-03 12:15:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,no2,31.771999999999995,2026-03-03 12:30:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Ardhali Bazar, Varanasi - UPPCB",25.3505986,82.9083074,o3,19.012,2026-03-03 12:30:00+00:00,32.42,3402.51,5000.0,5000.0,24.42,45,3.37,82,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,pm10,52.88,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,co,0.54,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,so2,4.57,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,pm25,57.08,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,o3,9.23,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,no2,3.87,2026-03-03 12:30:00+00:00,10.85,574.12,305.84,4101.0,24.85,17,1.38,94,12,3,1
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647,co,0.34,2026-03-03 12:30:00+00:00,36.24,4989.12,5000.0,5000.0,23.86,50,3.26,115,12,3,1
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647,o3,13.4,2026-03-03 12:30:00+00:00,36.24,4989.12,5000.0,5000.0,23.86,50,3.26,115,12,3,1
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647,no2,7.7,2026-03-03 12:30:00+00:00,36.24,4989.12,5000.0,5000.0,23.86,50,3.26,115,12,3,1
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647,pm25,50.0,2026-03-03 12:30:00+00:00,36.24,4989.12,5000.0,5000.0,23.86,50,3.26,115,12,3,1
"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647,so2,4.3,2026-03-03 12:30:00+00:00,36.24,4989.12,5000.0,5000.0,23.86,50,3.26,115,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,pm10,162.0,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,no2,33.7,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,co,0.73,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,so2,11.7,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,pm25,44.0,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Sector - 125, Noida, UP - UPPCB",28.5447608,77.3231257,o3,78.6,2026-03-03 12:30:00+00:00,15.34,325.4,1070.93,3460.61,27.72,16,0.83,58,12,3,1
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,pm25,66.0,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,pm10,178.0,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,so2,3.6,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,o3,49.3,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,co,0.4,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,no2,15.7,2026-03-02 07:00:00+00:00,32.66,194.01,3792.08,5441.51,24.23,62,3.22,151,7,3,0
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,o3,27.0,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,pm25,35.51,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,so2,25.07,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,no2,18.91,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,co,0.6,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,pm10,55.77,2026-03-03 12:15:00+00:00,3.5,621.03,890.12,5000.0,24.17,72,1.4,128,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,no2,15.9,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,o3,124.0,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,so2,28.2,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,co,0.86,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,pm25,31.0,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,pm10,89.0,2026-03-03 12:30:00+00:00,57.82,96.17,5000.0,5000.0,24.79,15,2.78,50,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,co,0.886,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,pm25,24.03,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,o3,29.02,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,no2,12.48,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,pm10,104.9,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"Peenya, Bengaluru - CPCB",13.0270199,77.494094,so2,11.21,2026-03-03 12:30:00+00:00,14.49,636.76,1620.98,5000.0,21.73,61,5.83,98,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,no2,17.31,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,so2,17.1,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,o3,30.55,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,co,1.09,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,pm25,47.43,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,pm10,110.31,2026-03-03 12:30:00+00:00,674.74,1873.82,5000.0,2777.27,23.45,45,2.06,128,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,pm25,37.0,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,o3,17.2,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,pm10,85.0,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,no2,19.4,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,so2,7.1,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"Anam Kala Kendram, Rajamahendravaram - APPCB",16.9872867,81.7363176,co,0.48,2026-03-03 12:30:00+00:00,10.35,1383.2,5274.48,5000.0,22.39,82,1.61,108,12,3,1
"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,no2,46.0976,2026-03-03 12:15:00+00:00,9.44,52.12,1139.94,5000.0,28.12,16,0.79,349,12,3,1
"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,pm10,149.7,2026-03-03 12:15:00+00:00,9.44,52.12,1139.94,5000.0,28.12,16,0.79,349,12,3,1
"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,co,0.3206,2026-03-03 12:15:00+00:00,9.44,52.12,1139.94,5000.0,28.12,16,0.79,349,12,3,1
"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,o3,166.6784,2026-03-03 12:15:00+00:00,9.44,52.12,1139.94,5000.0,28.12,16,0.79,349,12,3,1
"North Campus, DU, Delhi - IMD",28.6573814,77.1585447,pm25,47.9,2026-03-03 12:15:00+00:00,9.44,52.12,1139.94,5000.0,28.12,16,0.79,349,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,pm10,93.2,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,no2,34.4,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,o3,49.32,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,co,0.32,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,pm25,48.8,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,so2,16.18,2026-03-03 12:15:00+00:00,114.62,540.06,2373.64,5000.0,23.04,16,1.79,344,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,pm25,49.0,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,co,0.491,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,o3,52.5,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,pm10,68.0,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,no2,32.8,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"ITO, New Delhi - CPCB",28.628624,77.24106,so2,19.6,2026-03-03 12:15:00+00:00,13.4,5.72,1963.91,2053.04,28.18,16,0.93,37,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,no2,40.7,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,o3,42.06,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,co,0.26,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,pm25,34.8,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,pm10,93.7,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,so2,6.81,2026-03-03 12:30:00+00:00,0.3,941.33,5000.0,5000.0,24.88,75,2.7,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,no2,21.56,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,pm25,24.76,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,pm10,90.03,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,co,0.39,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,so2,22.08,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23.5404352,87.2892225,o3,8.65,2026-03-03 12:30:00+00:00,35.69,1924.1,5000.0,5000.0,24.16,75,1.84,193,12,3,1
"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,pm10,150.52,2026-03-03 12:15:00+00:00,47.05,67.45,0.0,2984.6,27.22,17,1.19,62,12,3,1
"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,o3,84.18,2026-03-03 12:15:00+00:00,47.05,67.45,0.0,2984.6,27.22,17,1.19,62,12,3,1
"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,no2,12.61,2026-03-03 12:15:00+00:00,47.05,67.45,0.0,2984.6,27.22,17,1.19,62,12,3,1
"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,co,0.12,2026-03-03 12:15:00+00:00,47.05,67.45,0.0,2984.6,27.22,17,1.19,62,12,3,1
"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,pm25,40.58,2026-03-03 12:15:00+00:00,47.05,67.45,0.0,2984.6,27.22,17,1.19,62,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,pm25,42.0,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,pm10,161.0,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,no2,81.5,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,o3,40.5,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,co,2.14,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Vindhyachal STPS, Singrauli - MPPCB",24.10897,82.64558,so2,49.0,2026-03-03 12:30:00+00:00,43.62,212.33,580.05,5000.0,21.46,29,1.15,225,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,pm10,68.47,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,no2,11.96,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,pm25,35.11,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,co,0.18,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,so2,35.49,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,o3,14.03,2026-03-03 12:30:00+00:00,208.71,1507.78,1049.98,5000.0,28.17,17,2.08,315,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,o3,13.41,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,pm10,148.2,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,no2,75.72,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,pm25,67.2,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,so2,16.66,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,co,1.358,2026-03-03 12:30:00+00:00,0.93,730.5,1107.1,5000.0,27.13,17,1.63,283,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,co,0.39,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,no2,24.0,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,o3,15.9,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,pm25,15.0,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,pm10,27.0,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"Central University, Hyderabad - TSPCB",17.460103,78.334361,so2,8.4,2026-03-03 12:30:00+00:00,21.71,396.98,1236.48,4317.1,24.16,62,3.27,159,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,co,0.79,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,no2,5.0,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,pm10,59.0,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,so2,40.8,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,o3,16.4,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,pm25,47.0,2026-03-03 12:30:00+00:00,118.32,2749.26,1780.7,5000.0,24.48,60,3.23,151,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,so2,32.57,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,co,1.87,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,no2,19.23,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,pm10,102.27,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,o3,32.0,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,pm25,48.21,2026-03-03 12:30:00+00:00,150.36,366.33,5000.0,5000.0,23.74,20,2.12,116,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,so2,26.15,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,pm25,40.21,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,co,0.3,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,pm10,94.89,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,no2,37.27,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"DTU, New Delhi - CPCB",28.7500499,77.1112615,o3,32.1,2026-03-03 12:30:00+00:00,21.36,25.37,919.11,4838.81,26.88,18,1.06,1,12,3,1
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,no2,74.08,2026-03-03 12:15:00+00:00,19.72,82.68,2484.93,4599.16,27.98,16,0.71,45,12,3,1
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,pm10,121.53,2026-03-03 12:15:00+00:00,19.72,82.68,2484.93,4599.16,27.98,16,0.71,45,12,3,1
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,pm25,45.69,2026-03-03 12:15:00+00:00,19.72,82.68,2484.93,4599.16,27.98,16,0.71,45,12,3,1
"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,o3,46.48,2026-03-03 12:15:00+00:00,19.72,82.68,2484.93,4599.16,27.98,16,0.71,45,12,3,1
