country,state,city,station,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.222279,72.957979,SO2,8,51,25
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",19.222279,72.957979,CO,5,52,13
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.235581,73.159121,SO2,4,15,9
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",25.6635413,94.0989878,NH3,1,1,1
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.832874,85.104082,PM10,100,428,170
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088,CO,22,71,33
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",19.26777,72.97182,SO2,6,26,13
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",26.902909,75.836858,NH3,8,13,10
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",26.843698,75.766894,NO2,40,80,57
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,SO2,18,41,27
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",26.9164092,75.7994901,O3,15,62,54
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",26.960669,75.771817,SO2,6,11,7
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",26.9502929,75.730943,PM10,73,145,96
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",26.895552,76.334753,NO2,6,101,31
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",26.895552,76.334753,NH3,7,16,11
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.699557,77.898881,SO2,5,10,7
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",26.699557,77.898881,O3,13,52,40
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",23.837789,73.714926,SO2,3,10,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.61075,74.283608,NO2,14,46,27
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",29.61075,74.283608,NH3,1,3,3
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,NH3,6,23,14
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",28.207266,76.829265,NH3,2,7,5
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",28.207266,76.829265,O3,16,109,88
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",28.018792,73.292658,PM2.5,33,100,60
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",28.018792,73.292658,CO,15,127,54
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.435774,75.644272,NH3,2,5,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.588397,76.172782,O3,8,103,92
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.108988,75.386577,PM10,104,192,136
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",28.108988,75.386577,NH3,6,11,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853,PM2.5,36,200,84
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989,PM10,35,125,69
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989,NH3,9,13,12
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989,SO2,2,6,3
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989,O3,20,75,65
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",25.16409,75.858137,SO2,4,18,9
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",25.344694,72.626208,NH3,4,7,5
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",25.344694,72.626208,SO2,6,13,10
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.588397,76.172782,PM10,52,147,85
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",24.588397,76.172782,SO2,6,18,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",26.268249,73.0193853,CO,5,119,27
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.29581,73.082283,NH3,6,25,9
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156,NH3,12,35,21
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.106006,76.469948,NH3,2,6,3
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.106006,76.469948,CO,16,52,21
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.747299,71.393989,NO2,4,37,16
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.435774,75.644272,CO,16,36,24
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,PM2.5,66,153,101
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,PM10,81,128,102
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",25.14389,75.821256,NH3,3,9,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27.213494,73.734444,PM10,NA,NA,NA
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",27.213494,73.734444,NO2,NA,NA,NA
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,SO2,6,13,10
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",25.771061,73.340227,CO,30,66,45
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",24.041198,74.780702,CO,16,43,28
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",25.03636,73.883502,PM2.5,28,273,96
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",25.03636,73.883502,NO2,12,54,27
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",13.1662,80.2584,NO2,5,8,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",13.164544,80.26285,CO,14,77,23
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13.1036,80.2909,PM2.5,58,317,110
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13.1036,80.2909,NO2,1,9,1
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",13.1036,80.2909,O3,16,18,17
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",11.0328,77.0349,PM10,78,120,99
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",26.031443,76.359327,NO2,13,84,37
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",24.885261,72.857549,PM10,59,163,88
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,PM2.5,47,305,94
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,CO,32,106,76
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,O3,18,143,86
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517,PM2.5,37,95,58
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,PM2.5,53,103,68
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,PM10,69,95,78
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,PM10,67,96,79
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,SO2,9,18,12
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17.5184,78.278777,CO,30,62,42
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,PM2.5,82,164,119
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17.5316895,78.218939,NH3,1,1,1
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517,O3,19,70,54
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.5886166,73.6321397,SO2,1,13,6
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,PM2.5,78,330,176
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,NO2,1,15,6
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,CO,44,64,55
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",9.865935,78.022669,O3,1,1,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",11.258242,77.552761,PM10,2,127,44
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,PM2.5,83,179,124
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",17.540891,78.358528,PM10,91,125,111
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17.585705,78.126199,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,NH3,5,8,6
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,SO2,10,16,13
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,CO,24,32,29
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",10.942451,76.978996,PM2.5,11,136,82
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.4127,80.1081,PM2.5,73,430,245
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.4127,80.1081,NO2,19,31,24
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",13.4127,80.1081,SO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,O3,7,7,7
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,PM2.5,18,66,37
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",27.106972,78.000111,O3,11,13,11
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",27.19865833,78.00598056,CO,30,33,32
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",27.19412,77.96237,CO,3,22,4
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",27.169338,78.03582,CO,4,10,6
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,PM10,15,72,39
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,SO2,12,36,19
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",27.168897,78.37696,PM2.5,21,59,41
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,PM10,28,62,41
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.646233,77.358075,SO2,14,45,23
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,CO,32,104,42
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.38910936,79.42963708,PM2.5,26,79,55
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.406963,77.849831,PM2.5,47,141,88
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.286195,CO,19,30,22
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,PM10,88,124,97
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,SO2,8,10,9
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,CO,30,54,36
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,O3,43,88,79
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,SO2,12,30,19
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,CO,8,20,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",27.19862,77.92066,O3,10,11,11
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.286195,PM2.5,53,65,58
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,SO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",27.23711,78.01936,SO2,5,8,6
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,PM10,92,389,176
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,NH3,5,14,9
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,CO,9,179,61
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,O3,3,89,67
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",28.725645,77.749675,SO2,33,58,45
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,SO2,17,22,20
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,CO,7,24,11
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,PM2.5,3,138,55
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,NO2,26,27,27
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,CO,24,113,44
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,O3,14,100,85
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.5447608,77.3231257,PM10,62,432,174
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.5447608,77.3231257,O3,8,9,9
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",28.6245479,77.3577104,PM10,95,316,187
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",28.5898,77.3101,PM2.5,38,323,200
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",28.5898,77.3101,SO2,6,23,13
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,O3,8,13,12
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,O3,6,23,20
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",28.2348927,77.8683002,CO,14,40,26
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",28.2348927,77.8683002,O3,5,13,8
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",26.766433,80.927299,PM2.5,31,174,80
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,PM2.5,50,366,191
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,NO2,7,10,8
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",26.906111,80.948222,PM2.5,66,300,183
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",26.90723,80.98579,NO2,31,34,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",26.90723,80.98579,CO,4,12,9
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,PM10,39,208,127
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",29.06351,77.709723,PM10,98,270,169
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,NO2,28,29,28
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",28.840739,78.697531,NH3,4,11,6
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",28.88528,78.7388,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",28.88528,78.7388,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",28.88528,78.7388,SO2,24,26,25
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,SO2,6,15,11
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",28.999264,77.7590354,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,PM10,116,305,172
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,SO2,5,12,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,CO,24,79,33
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.494,81.863,PM10,31,113,65
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.494,81.863,NH3,9,10,10
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",25.301778,82.996789,PM10,32,140,89
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",28.849399,78.742362,SO2,113,134,124
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",28.849399,78.742362,CO,22,101,31
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",28.802625,78.753728,PM10,46,177,96
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",28.802625,78.753728,O3,26,42,33
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29.4723508,77.7194031,NH3,9,15,12
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",25.301778,82.996789,CO,12,101,14
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.262326,82.995408,NH3,1,6,4
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",25.262326,82.995408,CO,5,30,8
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32393,82.99687,PM10,26,160,82
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",25.32393,82.99687,O3,2,7,6
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",27.571409,77.655757,PM2.5,15,78,36
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",29.2124114,78.9611753,SO2,6,9,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",30.075911,78.2859547,O3,80,80,80
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,PM2.5,53,219,119
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,PM10,48,145,99
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23.685297,86.945968,NO2,15,27,22
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",23.697936,86.944395,PM2.5,17,213,86
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",23.697936,86.944395,NO2,8,71,30
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",23.618183,87.105718,NH3,1,2,1
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.616515,87.119133,NH3,7,8,8
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.616515,87.119133,O3,5,33,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,PM2.5,54,138,92
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,PM10,57,106,89
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",23.549395,87.300496,PM2.5,35,151,85
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",23.549395,87.300496,NO2,26,39,30
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",22.629801,88.352017,NH3,8,11,9
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",22.554954,88.292568,NH3,1,2,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",22.6025571,88.3105664,NH3,5,7,6
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",22.611968,88.347422,PM2.5,91,283,195
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",22.611968,88.347422,SO2,10,15,13
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",22.5687319,88.2797276,PM10,84,262,167
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,PM10,91,146,123
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,NO2,25,125,68
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,CO,26,102,35
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",22.58157048,88.41002457,NH3,5,6,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",22.55664,88.342674,PM2.5,51,152,105
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",22.55664,88.342674,PM10,53,122,97
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",22.55664,88.342674,O3,2,43,38
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,NO2,16,49,31
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,O3,5,83,58
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,O3,7,33,28
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.6879226,88.4152495,NO2,17,24,19
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.6879226,88.4152495,NH3,10,10,10
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,O3,27,179,73
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923,PM10,46,128,79
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,NH3,3,5,4
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,SO2,15,23,20
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.536107,80.594233,O3,3,31,26
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.486692,80.699436,NO2,16,19,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222,O3,6,40,30
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,CO,6,72,17
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194,O3,12,20,18
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449,NO2,1,1,1
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,PM2.5,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057,CO,20,22,21
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574,PM2.5,35,94,63
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954,NH3,1,1,1
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001,PM2.5,60,217,106
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001,CO,11,26,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947,CO,80,97,88
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379,SO2,1,112,35
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889,NH3,3,6,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,NO2,16,43,27
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",16.9872867,81.7363176,O3,10,31,27
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,PM2.5,76,219,130
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264,PM2.5,45,197,139
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,SO2,3,14,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,CO,101,103,102
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079,NO2,4,19,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265,PM2.5,47,110,77
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265,SO2,15,21,18
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336,PM2.5,47,270,123
India,Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523,PM2.5,37,133,71
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,PM10,109,277,149
