city,latitude,longitude,datetimeUtc,Temperature,Humidity,Wind Speed,Wind Direction
Mumbai,19.0863,72.8888,2025-02-25T01:00,24.7,36,6.6,49
Mumbai,19.0863,72.8888,2025-02-25T02:00,24.8,36,8.7,56
Mumbai,19.0863,72.8888,2025-02-25T03:00,26.4,33,8.4,74
Mumbai,19.0863,72.8888,2025-02-25T04:00,29.4,29,4.9,84
Mumbai,19.0863,72.8888,2025-02-25T05:00,33.1,22,3.2,93
Mumbai,19.0863,72.8888,2025-02-25T06:00,35.7,17,4.9,80
Mumbai,19.0863,72.8888,2025-02-25T07:00,36.9,15,1.7,198
Mumbai,19.0863,72.8888,2025-02-25T08:00,37.5,15,6.1,275
Mumbai,19.0863,72.8888,2025-02-25T09:00,36.7,20,12.2,279
Mumbai,19.0863,72.8888,2025-02-25T10:00,35.8,22,14.2,288
Mumbai,19.0863,72.8888,2025-02-25T11:00,34.1,27,14.6,305
Mumbai,19.0863,72.8888,2025-02-25T12:00,32.2,35,12.9,325
Mumbai,19.0863,72.8888,2025-02-25T13:00,29.1,53,10.9,315
Mumbai,19.0863,72.8888,2025-02-25T14:00,28.3,53,8.1,302
Mumbai,19.0863,72.8888,2025-02-25T15:00,27.8,56,3.7,321
Mumbai,19.0863,72.8888,2025-02-25T16:00,27.8,52,3.8,85
Mumbai,19.0863,72.8888,2025-02-25T17:00,27.3,54,1.5,30
Mumbai,19.0863,72.8888,2025-02-25T18:00,26.7,56,1,315
Mumbai,19.0863,72.8888,2025-02-25T19:00,26,59,0.6,198
Mumbai,19.0863,72.8888,2025-02-25T20:00,25.5,65,0.2,180
Mumbai,19.0863,72.8888,2025-02-25T21:00,25,67,0.5,225
Mumbai,19.0863,72.8888,2025-02-25T22:00,24,66,0.8,27
Mumbai,19.0863,72.8888,2025-02-25T23:00,23.1,66,2.8,35
Mumbai,19.0863,72.8888,2025-02-26T00:00,23,61,3.6,49
Mumbai,19.0863,72.8888,2025-02-26T01:00,22.9,63,2.8,27
Mumbai,19.0863,72.8888,2025-02-26T02:00,23.4,58,4.5,37
Mumbai,19.0863,72.8888,2025-02-26T03:00,25.6,48,4.8,63
Mumbai,19.0863,72.8888,2025-02-26T04:00,29.2,35,4.3,75
Mumbai,19.0863,72.8888,2025-02-26T05:00,33,25,3.8,95
Mumbai,19.0863,72.8888,2025-02-26T06:00,35.4,20,3.4,137
Mumbai,19.0863,72.8888,2025-02-26T07:00,36.8,18,2.3,225
Mumbai,19.0863,72.8888,2025-02-26T08:00,37.2,17,7.2,271
Mumbai,19.0863,72.8888,2025-02-26T09:00,35.7,24,14.1,267
Mumbai,19.0863,72.8888,2025-02-26T10:00,34.2,29,14.8,266
Mumbai,19.0863,72.8888,2025-02-26T11:00,33.1,32,10.4,270
Mumbai,19.0863,72.8888,2025-02-26T12:00,32.2,37,9.6,287
Mumbai,19.0863,72.8888,2025-02-26T13:00,29.8,49,12.7,301
Mumbai,19.0863,72.8888,2025-02-26T14:00,28.7,54,9.9,327
Mumbai,19.0863,72.8888,2025-02-26T15:00,28.1,55,3.7,11
Mumbai,19.0863,72.8888,2025-02-26T16:00,28,53,5.2,12
Mumbai,19.0863,72.8888,2025-02-26T17:00,27.8,51,4.5,16
Mumbai,19.0863,72.8888,2025-02-26T18:00,27.2,50,4,8
Mumbai,19.0863,72.8888,2025-02-26T19:00,26.5,51,3.1,360
Mumbai,19.0863,72.8888,2025-02-26T20:00,26,52,3.2,341
Mumbai,19.0863,72.8888,2025-02-26T21:00,25.5,53,4.3,360
Mumbai,19.0863,72.8888,2025-02-26T22:00,25.1,54,6.5,347
Mumbai,19.0863,72.8888,2025-02-26T23:00,24.6,54,5.2,16
Mumbai,19.0863,72.8888,2025-02-27T00:00,24,54,5.3,35
Mumbai,19.0863,72.8888,2025-02-27T01:00,23.9,55,4.6,36
Mumbai,19.0863,72.8888,2025-02-27T02:00,24,53,5,35
Mumbai,19.0863,72.8888,2025-02-27T03:00,26.2,46,5.6,48
Mumbai,19.0863,72.8888,2025-02-27T04:00,29.6,37,3.6,63
Mumbai,19.0863,72.8888,2025-02-27T05:00,33.4,27,2.7,86
Mumbai,19.0863,72.8888,2025-02-27T06:00,35.3,23,4.3,202
Mumbai,19.0863,72.8888,2025-02-27T07:00,35.8,23,8.4,225
Mumbai,19.0863,72.8888,2025-02-27T08:00,35.6,24,10.4,238
Mumbai,19.0863,72.8888,2025-02-27T09:00,35.3,25,11.3,252
Mumbai,19.0863,72.8888,2025-02-27T10:00,34.5,27,13.7,272
Mumbai,19.0863,72.8888,2025-02-27T11:00,33.2,32,15,284
Mumbai,19.0863,72.8888,2025-02-27T12:00,31.5,39,13.3,297
Mumbai,19.0863,72.8888,2025-02-27T13:00,29.8,48,9.8,284
Mumbai,19.0863,72.8888,2025-02-27T14:00,28.9,56,6.9,313
Mumbai,19.0863,72.8888,2025-02-27T15:00,28.5,58,2.8,345
Mumbai,19.0863,72.8888,2025-02-27T16:00,28.4,56,3.4,58
Mumbai,19.0863,72.8888,2025-02-27T17:00,28,54,4.3,90
Mumbai,19.0863,72.8888,2025-02-27T18:00,27.1,56,2.9,133
Mumbai,19.0863,72.8888,2025-02-27T19:00,26.4,62,2,135
Mumbai,19.0863,72.8888,2025-02-27T20:00,25.9,64,0.9,323
Mumbai,19.0863,72.8888,2025-02-27T21:00,25.5,64,3.5,305
Mumbai,19.0863,72.8888,2025-02-27T22:00,25.2,69,4.2,313
Mumbai,19.0863,72.8888,2025-02-27T23:00,24.8,73,4.5,331
Mumbai,19.0863,72.8888,2025-02-28T00:00,24.2,76,4.4,351
Mumbai,19.0863,72.8888,2025-02-28T01:00,24.1,79,3.2,34
Mumbai,19.0863,72.8888,2025-02-28T02:00,24.1,73,4.4,78
Mumbai,19.0863,72.8888,2025-02-28T03:00,26.2,61,2.9,86
Mumbai,19.0863,72.8888,2025-02-28T04:00,29.4,45,1.1,351
Mumbai,19.0863,72.8888,2025-02-28T05:00,31.8,35,3.1,298
Mumbai,19.0863,72.8888,2025-02-28T06:00,33.2,33,6,295
Mumbai,19.0863,72.8888,2025-02-28T07:00,33.4,38,9.4,299
Mumbai,19.0863,72.8888,2025-02-28T08:00,33.2,40,13.4,306
Mumbai,19.0863,72.8888,2025-02-28T09:00,33.2,38,14.9,313
Mumbai,19.0863,72.8888,2025-02-28T10:00,33.4,35,13.1,312
Mumbai,19.0863,72.8888,2025-02-28T11:00,33.3,35,11.6,309
Mumbai,19.0863,72.8888,2025-02-28T12:00,32,38,13.4,317
Mumbai,19.0863,72.8888,2025-02-28T13:00,29.5,50,14.1,326
Mumbai,19.0863,72.8888,2025-02-28T14:00,28.7,52,12.1,340
Mumbai,19.0863,72.8888,2025-02-28T15:00,28.5,49,14.6,342
Mumbai,19.0863,72.8888,2025-02-28T16:00,28.7,41,12.9,348
Mumbai,19.0863,72.8888,2025-02-28T17:00,28.2,38,10.5,5
Mumbai,19.0863,72.8888,2025-02-28T18:00,27.9,37,9.4,355
Mumbai,19.0863,72.8888,2025-02-28T19:00,27.1,41,9,350
Mumbai,19.0863,72.8888,2025-02-28T20:00,26.4,44,8.2,351
Mumbai,19.0863,72.8888,2025-02-28T21:00,26,45,10.9,338
Mumbai,19.0863,72.8888,2025-02-28T22:00,26,45,12.1,333
Mumbai,19.0863,72.8888,2025-02-28T23:00,25.8,47,11.6,338
Mumbai,19.0863,72.8888,2025-03-01T00:00,25.4,50,11.2,342
Mumbai,19.0863,72.8888,2025-03-01T01:00,24.9,56,8,9
Mumbai,19.0863,72.8888,2025-03-01T02:00,24.5,56,7,23
Mumbai,19.0863,72.8888,2025-03-01T03:00,26.2,46,4.3,28
Mumbai,19.0863,72.8888,2025-03-01T04:00,29.1,36,3.6,360
Mumbai,19.0863,72.8888,2025-03-01T05:00,31.9,30,6.3,333
Mumbai,19.0863,72.8888,2025-03-01T06:00,33,34,7.9,317
Mumbai,19.0863,72.8888,2025-03-01T07:00,33.3,42,10,304
Mumbai,19.0863,72.8888,2025-03-01T08:00,33.4,44,11.7,299
Mumbai,19.0863,72.8888,2025-03-01T09:00,33.7,39,13.2,304
Mumbai,19.0863,72.8888,2025-03-01T10:00,33.5,33,14.9,308
Mumbai,19.0863,72.8888,2025-03-01T11:00,32.2,39,14.6,316
Mumbai,19.0863,72.8888,2025-03-01T12:00,30.8,49,16.1,323
Mumbai,19.0863,72.8888,2025-03-01T13:00,29.3,53,14.5,328
Mumbai,19.0863,72.8888,2025-03-01T14:00,29,47,15.2,334
Mumbai,19.0863,72.8888,2025-03-01T15:00,29.2,37,14.3,349
Mumbai,19.0863,72.8888,2025-03-01T16:00,29.1,33,12.6,357
Mumbai,19.0863,72.8888,2025-03-01T17:00,28.9,30,11.5,359
Mumbai,19.0863,72.8888,2025-03-01T18:00,28.2,30,8.5,356
Mumbai,19.0863,72.8888,2025-03-01T19:00,27.2,32,7.6,359
Mumbai,19.0863,72.8888,2025-03-01T20:00,26.2,34,5.4,356
Mumbai,19.0863,72.8888,2025-03-01T21:00,25.8,37,6.9,335
Mumbai,19.0863,72.8888,2025-03-01T22:00,25.4,39,7.4,338
Mumbai,19.0863,72.8888,2025-03-01T23:00,25.1,41,8.6,338
Mumbai,19.0863,72.8888,2025-03-02T00:00,24.8,42,9.3,342
Mumbai,19.0863,72.8888,2025-03-02T01:00,24.6,48,11.7,346
Mumbai,19.0863,72.8888,2025-03-02T02:00,24.8,42,11.7,356
Mumbai,19.0863,72.8888,2025-03-02T03:00,26.4,36,9.4,4
Mumbai,19.0863,72.8888,2025-03-02T04:00,29.6,30,8.3,2
Mumbai,19.0863,72.8888,2025-03-02T05:00,32.8,25,9.9,360
Mumbai,19.0863,72.8888,2025-03-02T06:00,34.9,21,10.9,352
Mumbai,19.0863,72.8888,2025-03-02T07:00,36,18,12.4,338
Mumbai,19.0863,72.8888,2025-03-02T08:00,36.2,21,13.6,321
Mumbai,19.0863,72.8888,2025-03-02T09:00,35.9,26,14.8,312
Mumbai,19.0863,72.8888,2025-03-02T10:00,35,30,15.6,309
Mumbai,19.0863,72.8888,2025-03-02T11:00,33,38,16.8,316
Mumbai,19.0863,72.8888,2025-03-02T12:00,31.5,41,15.8,328
Mumbai,19.0863,72.8888,2025-03-02T13:00,29.1,52,15.1,327
Mumbai,19.0863,72.8888,2025-03-02T14:00,28.3,54,14.6,328
Mumbai,19.0863,72.8888,2025-03-02T15:00,28.5,41,17.1,336
Mumbai,19.0863,72.8888,2025-03-02T16:00,28.4,37,15,342
Mumbai,19.0863,72.8888,2025-03-02T17:00,27.9,40,13.8,344
Mumbai,19.0863,72.8888,2025-03-02T18:00,27,44,9.2,359
Mumbai,19.0863,72.8888,2025-03-02T19:00,26.2,49,11.4,356
Mumbai,19.0863,72.8888,2025-03-02T20:00,25.4,55,11.9,1
Mumbai,19.0863,72.8888,2025-03-02T21:00,24.9,56,11.1,8
Mumbai,19.0863,72.8888,2025-03-02T22:00,24.7,54,10.9,9
Mumbai,19.0863,72.8888,2025-03-02T23:00,24.7,52,9.8,18
Mumbai,19.0863,72.8888,2025-03-03T00:00,24.8,51,9.3,27
Mumbai,19.0863,72.8888,2025-03-03T01:00,24.3,52,5.5,11
Mumbai,19.0863,72.8888,2025-03-03T02:00,24.5,50,6.9,14
Mumbai,19.0863,72.8888,2025-03-03T03:00,26.3,45,7,12
Mumbai,19.0863,72.8888,2025-03-03T04:00,29.9,34,6.3,360
Mumbai,19.0863,72.8888,2025-03-03T05:00,33,25,7,356
Mumbai,19.0863,72.8888,2025-03-03T06:00,35.3,20,8,344
Mumbai,19.0863,72.8888,2025-03-03T07:00,36.2,21,11.3,324
Mumbai,19.0863,72.8888,2025-03-03T08:00,35.2,32,14.7,313
Mumbai,19.0863,72.8888,2025-03-03T09:00,34.3,36,16.7,315
Mumbai,19.0863,72.8888,2025-03-03T10:00,33.9,35,17.7,316
Mumbai,19.0863,72.8888,2025-03-03T11:00,33.4,33,17.2,322
Mumbai,19.0863,72.8888,2025-03-03T12:00,32.1,38,16.2,329
Mumbai,19.0863,72.8888,2025-03-03T13:00,30.9,40,15.9,337
Mumbai,19.0863,72.8888,2025-03-03T14:00,30.1,40,16.8,343
Mumbai,19.0863,72.8888,2025-03-03T15:00,29.7,36,16.8,350
Mumbai,19.0863,72.8888,2025-03-03T16:00,29.5,32,15.8,353
Mumbai,19.0863,72.8888,2025-03-03T17:00,29.2,30,14.9,360
Mumbai,19.0863,72.8888,2025-03-03T18:00,29,29,13.9,2
Mumbai,19.0863,72.8888,2025-03-03T19:00,28.5,31,13.1,9
Mumbai,19.0863,72.8888,2025-03-03T20:00,27.9,33,10,7
Mumbai,19.0863,72.8888,2025-03-03T21:00,27,35,6.5,2
Mumbai,19.0863,72.8888,2025-03-03T22:00,26.5,37,6.1,348
Mumbai,19.0863,72.8888,2025-03-03T23:00,26,39,7,347
Mumbai,19.0863,72.8888,2025-03-04T00:00,25.6,41,8.3,344
Mumbai,19.0863,72.8888,2025-03-04T01:00,24.9,47,8.6,352
Mumbai,19.0863,72.8888,2025-03-04T02:00,25,44,10.3,356
Mumbai,19.0863,72.8888,2025-03-04T03:00,26.9,39,10.9,353
Mumbai,19.0863,72.8888,2025-03-04T04:00,29.9,33,12.1,353
Mumbai,19.0863,72.8888,2025-03-04T05:00,32.3,27,16,360
Mumbai,19.0863,72.8888,2025-03-04T06:00,34.4,22,16,2
Mumbai,19.0863,72.8888,2025-03-04T07:00,35.8,19,13.5,352
Mumbai,19.0863,72.8888,2025-03-04T08:00,35.8,22,14,325
Mumbai,19.0863,72.8888,2025-03-04T09:00,33.3,45,18.3,319
Mumbai,19.0863,72.8888,2025-03-04T10:00,32.3,52,19,323
Mumbai,19.0863,72.8888,2025-03-04T11:00,31.7,50,18.8,326
Mumbai,19.0863,72.8888,2025-03-04T12:00,30.8,49,17.9,331
Mumbai,19.0863,72.8888,2025-03-04T13:00,29.3,51,16.4,334
Mumbai,19.0863,72.8888,2025-03-04T14:00,28.5,53,15.6,338
Mumbai,19.0863,72.8888,2025-03-04T15:00,28.7,46,17.1,348
Mumbai,19.0863,72.8888,2025-03-04T16:00,28.6,42,16.5,354
Mumbai,19.0863,72.8888,2025-03-04T17:00,28.4,39,14.3,7
Mumbai,19.0863,72.8888,2025-03-04T18:00,28.2,38,14.6,9
Mumbai,19.0863,72.8888,2025-03-04T19:00,28,36,15.3,2
Mumbai,19.0863,72.8888,2025-03-04T20:00,27.6,34,14.6,4
Mumbai,19.0863,72.8888,2025-03-04T21:00,27.1,33,13.7,359
Mumbai,19.0863,72.8888,2025-03-04T22:00,26.5,33,12.6,358
Mumbai,19.0863,72.8888,2025-03-04T23:00,26,33,12.4,359
Mumbai,19.0863,72.8888,2025-03-05T00:00,25.6,33,12.6,358
Mumbai,19.0863,72.8888,2025-03-05T01:00,24.3,38,11,360
Mumbai,19.0863,72.8888,2025-03-05T02:00,24.2,38,9.1,14
Mumbai,19.0863,72.8888,2025-03-05T03:00,26,34,7.3,17
Mumbai,19.0863,72.8888,2025-03-05T04:00,29,28,7.3,20
Mumbai,19.0863,72.8888,2025-03-05T05:00,32.1,23,7.4,18
Mumbai,19.0863,72.8888,2025-03-05T06:00,34.7,19,6.7,5
Mumbai,19.0863,72.8888,2025-03-05T07:00,36.3,16,6.8,343
Mumbai,19.0863,72.8888,2025-03-05T08:00,36.8,17,9.1,309
Mumbai,19.0863,72.8888,2025-03-05T09:00,35.4,28,13.6,304
Mumbai,19.0863,72.8888,2025-03-05T10:00,34.8,29,15.1,305
Mumbai,19.0863,72.8888,2025-03-05T11:00,33.5,28,16.9,315
Mumbai,19.0863,72.8888,2025-03-05T12:00,31.5,32,14.6,328
Mumbai,19.0863,72.8888,2025-03-05T13:00,29.1,46,15.4,323
Mumbai,19.0863,72.8888,2025-03-05T14:00,28.2,47,14.6,333
Mumbai,19.0863,72.8888,2025-03-05T15:00,28.4,41,15.4,334
Mumbai,19.0863,72.8888,2025-03-05T16:00,28.5,32,12.1,343
Mumbai,19.0863,72.8888,2025-03-05T17:00,28.8,22,12.3,357
Mumbai,19.0863,72.8888,2025-03-05T18:00,28.8,18,12.7,7
Mumbai,19.0863,72.8888,2025-03-05T19:00,28,18,10.4,17
Mumbai,19.0863,72.8888,2025-03-05T20:00,27.1,20,10.8,21
Mumbai,19.0863,72.8888,2025-03-05T21:00,26.3,21,9.9,19
Mumbai,19.0863,72.8888,2025-03-05T22:00,25.5,23,7.9,12
Mumbai,19.0863,72.8888,2025-03-05T23:00,24.8,24,8.9,6
Mumbai,19.0863,72.8888,2025-03-06T00:00,24.2,25,9.8,14
Mumbai,19.0863,72.8888,2025-03-06T01:00,22.5,33,6.8,29
Mumbai,19.0863,72.8888,2025-03-06T02:00,22.5,33,6.4,45
Mumbai,19.0863,72.8888,2025-03-06T03:00,24.6,28,5.8,54
Mumbai,19.0863,72.8888,2025-03-06T04:00,27.6,22,4.3,57
Mumbai,19.0863,72.8888,2025-03-06T05:00,31,18,2.8,75
Mumbai,19.0863,72.8888,2025-03-06T06:00,33.8,15,1.1,279
Mumbai,19.0863,72.8888,2025-03-06T07:00,34.8,16,6.2,292
Mumbai,19.0863,72.8888,2025-03-06T08:00,35,19,9.7,292
Mumbai,19.0863,72.8888,2025-03-06T09:00,34.3,21,12.8,298
Mumbai,19.0863,72.8888,2025-03-06T10:00,33.3,19,15.4,312
Mumbai,19.0863,72.8888,2025-03-06T11:00,32.3,24,15.3,322
Mumbai,19.0863,72.8888,2025-03-06T12:00,30.8,38,13.5,318
Mumbai,19.0863,72.8888,2025-03-06T13:00,29.1,40,14,324
Mumbai,19.0863,72.8888,2025-03-06T14:00,28.3,38,16.4,334
Mumbai,19.0863,72.8888,2025-03-06T15:00,28.4,32,16.5,344
Mumbai,19.0863,72.8888,2025-03-06T16:00,27.9,30,13.1,353
Mumbai,19.0863,72.8888,2025-03-06T17:00,27.5,25,9.4,7
Mumbai,19.0863,72.8888,2025-03-06T18:00,27,23,9.7,2
Mumbai,19.0863,72.8888,2025-03-06T19:00,26.9,24,11.9,355
Mumbai,19.0863,72.8888,2025-03-06T20:00,26.7,23,10.2,7
Mumbai,19.0863,72.8888,2025-03-06T21:00,26.1,23,9.2,12
Mumbai,19.0863,72.8888,2025-03-06T22:00,25.5,23,10,9
Mumbai,19.0863,72.8888,2025-03-06T23:00,25.3,22,10.3,6
Mumbai,19.0863,72.8888,2025-03-07T00:00,25.1,20,10.8,5
Mumbai,19.0863,72.8888,2025-03-07T01:00,24.5,22,9.7,4
Mumbai,19.0863,72.8888,2025-03-07T02:00,24.5,22,8.9,14
Mumbai,19.0863,72.8888,2025-03-07T03:00,26.2,20,7.6,28
Mumbai,19.0863,72.8888,2025-03-07T04:00,29.2,17,5.9,40
Mumbai,19.0863,72.8888,2025-03-07T05:00,32.3,15,5.3,35
Mumbai,19.0863,72.8888,2025-03-07T06:00,34.9,13,3.8,11
Mumbai,19.0863,72.8888,2025-03-07T07:00,36.5,11,3.1,324
Mumbai,19.0863,72.8888,2025-03-07T08:00,36.9,12,6.3,290
Mumbai,19.0863,72.8888,2025-03-07T09:00,35.7,23,11.6,294
Mumbai,19.0863,72.8888,2025-03-07T10:00,35,24,13.4,301
Mumbai,19.0863,72.8888,2025-03-07T11:00,33.2,27,14.4,310
Mumbai,19.0863,72.8888,2025-03-07T12:00,31.5,34,14.7,323
Mumbai,19.0863,72.8888,2025-03-07T13:00,29.7,42,15.8,326
Mumbai,19.0863,72.8888,2025-03-07T14:00,28.8,45,16.5,328
Mumbai,19.0863,72.8888,2025-03-07T15:00,28.6,40,16.8,335
Mumbai,19.0863,72.8888,2025-03-07T16:00,28.2,39,11.9,342
Mumbai,19.0863,72.8888,2025-03-07T17:00,27.3,36,4,18
Mumbai,19.0863,72.8888,2025-03-07T18:00,27,32,4.7,351
Mumbai,19.0863,72.8888,2025-03-07T19:00,27.1,29,7.3,337
Mumbai,19.0863,72.8888,2025-03-07T20:00,26.4,32,8.5,335
Mumbai,19.0863,72.8888,2025-03-07T21:00,25.7,35,9,338
Mumbai,19.0863,72.8888,2025-03-07T22:00,25.2,38,10.1,343
Mumbai,19.0863,72.8888,2025-03-07T23:00,25,35,9.6,348
Mumbai,19.0863,72.8888,2025-03-08T00:00,24.8,32,8.1,357
Mumbai,19.0863,72.8888,2025-03-08T01:00,23.6,36,6.7,5
Mumbai,19.0863,72.8888,2025-03-08T02:00,23.5,35,6.3,24
Mumbai,19.0863,72.8888,2025-03-08T03:00,25.6,30,5.7,44
Mumbai,19.0863,72.8888,2025-03-08T04:00,29.4,24,3.7,47
Mumbai,19.0863,72.8888,2025-03-08T05:00,33.1,18,2.9,11
Mumbai,19.0863,72.8888,2025-03-08T06:00,35.3,15,3.7,325
Mumbai,19.0863,72.8888,2025-03-08T07:00,36,16,7.3,290
Mumbai,19.0863,72.8888,2025-03-08T08:00,35.5,20,12,287
Mumbai,19.0863,72.8888,2025-03-08T09:00,34.4,25,14.7,295
Mumbai,19.0863,72.8888,2025-03-08T10:00,33.5,30,14.9,304
Mumbai,19.0863,72.8888,2025-03-08T11:00,32.5,35,14.8,312
Mumbai,19.0863,72.8888,2025-03-08T12:00,31.2,39,14.1,313
Mumbai,19.0863,72.8888,2025-03-08T13:00,29.2,48,12.2,323
Mumbai,19.0863,72.8888,2025-03-08T14:00,28.1,56,12.4,326
Mumbai,19.0863,72.8888,2025-03-08T15:00,28.1,51,13,333
Mumbai,19.0863,72.8888,2025-03-08T16:00,27.6,52,14.3,335
Mumbai,19.0863,72.8888,2025-03-08T17:00,27,57,9.6,354
Mumbai,19.0863,72.8888,2025-03-08T18:00,26.3,56,5,75
Mumbai,19.0863,72.8888,2025-03-08T19:00,25.4,55,3.2,344
Mumbai,19.0863,72.8888,2025-03-08T20:00,24.8,56,3.4,72
Mumbai,19.0863,72.8888,2025-03-08T21:00,24.6,53,1.5,353
Mumbai,19.0863,72.8888,2025-03-08T22:00,24.1,55,0.6,56
Mumbai,19.0863,72.8888,2025-03-08T23:00,23.6,55,1,112
Mumbai,19.0863,72.8888,2025-03-09T00:00,22.9,58,1.9,112
Mumbai,19.0863,72.8888,2025-03-09T01:00,23,57,2.7,53
Mumbai,19.0863,72.8888,2025-03-09T02:00,23.4,53,3.4,32
Mumbai,19.0863,72.8888,2025-03-09T03:00,26.1,45,4.4,32
Mumbai,19.0863,72.8888,2025-03-09T04:00,29.4,36,3.9,28
Mumbai,19.0863,72.8888,2025-03-09T05:00,32.5,29,3.6,354
Mumbai,19.0863,72.8888,2025-03-09T06:00,34.9,24,4.5,320
Mumbai,19.0863,72.8888,2025-03-09T07:00,35.6,28,7.3,300
Mumbai,19.0863,72.8888,2025-03-09T08:00,35.1,34,11,293
Mumbai,19.0863,72.8888,2025-03-09T09:00,34.5,36,13.2,296
Mumbai,19.0863,72.8888,2025-03-09T10:00,33.6,38,14.3,304
Mumbai,19.0863,72.8888,2025-03-09T11:00,32.8,40,14.4,318
Mumbai,19.0863,72.8888,2025-03-09T12:00,31,49,15,325
Mumbai,19.0863,72.8888,2025-03-09T13:00,28.6,66,14.2,330
Mumbai,19.0863,72.8888,2025-03-09T14:00,27.6,72,13,329
Mumbai,19.0863,72.8888,2025-03-09T15:00,27.5,67,11.1,338
Mumbai,19.0863,72.8888,2025-03-09T16:00,28,54,7.2,12
Mumbai,19.0863,72.8888,2025-03-09T17:00,27.6,49,3.9,24
Mumbai,19.0863,72.8888,2025-03-09T18:00,27.2,46,3.6,351
Mumbai,19.0863,72.8888,2025-03-09T19:00,27.1,42,4.8,349
Mumbai,19.0863,72.8888,2025-03-09T20:00,26.6,43,6.6,331
Mumbai,19.0863,72.8888,2025-03-09T21:00,26.2,45,9.1,339
Mumbai,19.0863,72.8888,2025-03-09T22:00,26,44,8.1,357
Mumbai,19.0863,72.8888,2025-03-09T23:00,25.1,41,4.8,37
Pune,18.530085,73.849598,2025-02-18T00:00,21.1,44,1.3,90
Pune,18.530085,73.849598,2025-02-18T01:00,20,49,1.9,158
Pune,18.530085,73.849598,2025-02-18T02:00,20.4,49,1,158
Pune,18.530085,73.849598,2025-02-18T03:00,22.7,41,2.3,58
Pune,18.530085,73.849598,2025-02-18T04:00,25.4,35,4,58
Pune,18.530085,73.849598,2025-02-18T05:00,28.3,29,6,61
Pune,18.530085,73.849598,2025-02-18T06:00,30.7,24,7.2,68
Pune,18.530085,73.849598,2025-02-18T07:00,32.4,20,5.8,70
Pune,18.530085,73.849598,2025-02-18T08:00,33.8,17,2.4,42
Pune,18.530085,73.849598,2025-02-18T09:00,34.6,16,5.6,312
Pune,18.530085,73.849598,2025-02-18T10:00,34.7,14,10.2,291
Pune,18.530085,73.849598,2025-02-18T11:00,34.3,14,8.6,281
Pune,18.530085,73.849598,2025-02-18T12:00,34,15,5.6,295
Pune,18.530085,73.849598,2025-02-18T13:00,32.5,16,8.9,315
Pune,18.530085,73.849598,2025-02-18T14:00,29.8,21,15.1,282
Pune,18.530085,73.849598,2025-02-18T15:00,27.2,32,11.9,270
Pune,18.530085,73.849598,2025-02-18T16:00,26.1,37,8.5,258
Pune,18.530085,73.849598,2025-02-18T17:00,25.1,41,4.4,258
Pune,18.530085,73.849598,2025-02-18T18:00,24.4,43,4.3,248
Pune,18.530085,73.849598,2025-02-18T19:00,23.5,46,1.5,210
Pune,18.530085,73.849598,2025-02-18T20:00,22.9,50,0.2,180
Pune,18.530085,73.849598,2025-02-18T21:00,22.4,50,2.4,138
Pune,18.530085,73.849598,2025-02-18T22:00,22,51,1.8,143
Pune,18.530085,73.849598,2025-02-18T23:00,21.4,52,0.4,153
Pune,18.530085,73.849598,2025-02-19T00:00,20.9,53,0.6,146
Pune,18.530085,73.849598,2025-02-19T01:00,20,61,0.6,288
Pune,18.530085,73.849598,2025-02-19T02:00,19.5,65,1.5,315
Pune,18.530085,73.849598,2025-02-19T03:00,21.9,54,1.3,146
Pune,18.530085,73.849598,2025-02-19T04:00,25.5,39,3.2,87
Pune,18.530085,73.849598,2025-02-19T05:00,28.4,29,5.4,60
Pune,18.530085,73.849598,2025-02-19T06:00,30.5,24,4.9,51
Pune,18.530085,73.849598,2025-02-19T07:00,32.3,21,1.6,6
Pune,18.530085,73.849598,2025-02-19T08:00,33.5,17,5.7,279
Pune,18.530085,73.849598,2025-02-19T09:00,34.2,14,8.7,283
Pune,18.530085,73.849598,2025-02-19T10:00,34.3,14,8.3,290
Pune,18.530085,73.849598,2025-02-19T11:00,34,14,11.8,295
Pune,18.530085,73.849598,2025-02-19T12:00,32.5,15,15.7,292
Pune,18.530085,73.849598,2025-02-19T13:00,31,16,13.6,296
Pune,18.530085,73.849598,2025-02-19T14:00,29.2,22,13.8,290
Pune,18.530085,73.849598,2025-02-19T15:00,27.3,32,11.1,277
Pune,18.530085,73.849598,2025-02-19T16:00,26,38,7.8,263
Pune,18.530085,73.849598,2025-02-19T17:00,24.6,42,2.8,243
Pune,18.530085,73.849598,2025-02-19T18:00,24,43,2.1,211
Pune,18.530085,73.849598,2025-02-19T19:00,23.2,45,3.2,254
Pune,18.530085,73.849598,2025-02-19T20:00,22.5,47,1.1,279
Pune,18.530085,73.849598,2025-02-19T21:00,21.7,48,0.9,233
Pune,18.530085,73.849598,2025-02-19T22:00,21,51,0.6,236
Pune,18.530085,73.849598,2025-02-19T23:00,20.4,53,0.8,135
Pune,18.530085,73.849598,2025-02-20T00:00,20,53,1.7,108
Pune,18.530085,73.849598,2025-02-20T01:00,19.3,61,0.6,326
Pune,18.530085,73.849598,2025-02-20T02:00,19.4,62,0.4,207
Pune,18.530085,73.849598,2025-02-20T03:00,21.8,45,1.7,13
Pune,18.530085,73.849598,2025-02-20T04:00,24.8,36,3,33
Pune,18.530085,73.849598,2025-02-20T05:00,27.9,27,5.2,65
